t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map
94.2,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.13201,0.61771,1.245,-0.126,0.624,1.213,0.02253,0.06878,2.12,-1.1,1.82228,0.30309,0.26128,83.37617,NORMAL,2,0,0,51,52,2342,66,52,127,2342,0.20548,0.0,0,0,0.123,1.368,1,0,0.30154,0.5351,15.50725,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:-2.69,0.37,s58;O8:-0.53,-1.25,s56;O9:-0.71,-1.25,s56;O10:-1.07,-1.97,s55;O11:-2.69,0.19,s54;O12:-0.35,-0.53,s49;O13:0.37,0.73,s48;O14:-0.35,-0.35,s46;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-0.17,-0.17,s30;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:-2.51,-0.53,s18;O35:-1.97,-1.79,s17;O36:-2.69,-0.35,s16","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:-2.69,0.37,s58;O8:-0.53,-1.25,s56;O9:-0.71,-1.25,s56;O10:-1.07,-1.97,s55;O11:-2.69,0.19,s54;O12:-0.35,-0.53,s49;O13:0.37,0.73,s48;O14:-0.35,-0.35,s46;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-0.17,-0.17,s30;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:-2.51,-0.53,s18;O35:-1.97,-1.79,s17;O36:-2.69,-0.35,s16"
94.35,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.11668,0.65727,1.32241,-0.116,0.657,1.298,0.01356,0.06913,2.12,-1.1,1.78877,0.28981,0.28362,83.31442,NORMAL,2,0,0,52,52,2355,66,52,127,2355,0.20452,0.0,0,0,0.129,1.371,1,0,0.27742,0.53126,15.61881,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:-2.69,0.37,s58;O8:-0.53,-1.25,s56;O9:-0.71,-1.25,s56;O10:-1.07,-1.97,s55;O11:-2.69,0.19,s54;O12:0.37,0.73,s52;O13:-0.35,-0.53,s49;O14:-0.35,-0.35,s46;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:-0.17,-0.17,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:-2.51,-0.53,s18;O35:-1.97,-1.79,s17;O36:-2.69,-0.35,s16","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:-2.69,0.37,s58;O8:-0.53,-1.25,s56;O9:-0.71,-1.25,s56;O10:-1.07,-1.97,s55;O11:-2.69,0.19,s54;O12:0.37,0.73,s52;O13:-0.35,-0.53,s49;O14:-0.35,-0.35,s46;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:-0.17,-0.17,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:-2.51,-0.53,s18;O35:-1.97,-1.79,s17;O36:-2.69,-0.35,s16"
94.5,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.10534,0.69507,1.37977,-0.111,0.688,1.368,0.00568,0.06929,2.12,-1.1,1.7597,0.28155,0.29799,83.25763,NORMAL,2,0,0,52,52,2367,66,52,127,2367,0.20492,0.0,0,0,0.136,1.374,1,0,0.25489,0.37507,15.68039,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:-2.69,0.37,s58;O8:-0.53,-1.25,s56;O9:-0.71,-1.25,s56;O10:-1.07,-1.97,s55;O11:0.37,0.73,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.53,s49;O14:-0.35,-0.35,s47;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:-0.17,-0.17,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:0.37,0.91,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:-2.69,0.37,s58;O8:-0.53,-1.25,s56;O9:-0.71,-1.25,s56;O10:-1.07,-1.97,s55;O11:0.37,0.73,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.53,s49;O14:-0.35,-0.35,s47;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:-0.17,-0.17,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:0.37,0.91,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
94.65,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.09722,0.73115,1.42367,-0.108,0.718,1.418,0.00853,0.0693,2.12,-1.1,1.73534,0.2763,0.3073,83.2056,NORMAL,2,0,0,51,51,2379,66,51,127,2379,0.20591,0.0,0,0,0.143,1.378,1,0,0.23487,0.26425,15.72811,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s58;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-2.51,0.19,s32;O22:-0.35,-2.51,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:-2.69,0.73,s26;O26:-0.35,-0.17,s26;O27:-2.69,0.01,s24;O28:0.37,0.91,s22;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:-2.51,-0.53,s18;O35:-1.97,-1.79,s17;O36:-2.69,-0.35,s16","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s58;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-2.51,0.19,s32;O22:-0.35,-2.51,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:-2.69,0.73,s26;O26:-0.35,-0.17,s26;O27:-2.69,0.01,s24;O28:0.37,0.91,s22;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-1.07,-2.15,s20;O32:-2.51,-0.35,s20;O33:-0.71,-0.89,s19;O34:-2.51,-0.53,s18;O35:-1.97,-1.79,s17;O36:-2.69,-0.35,s16"
94.8,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.0914,0.76501,1.45076,-0.108,0.745,1.453,0.01688,0.06923,2.12,-1.1,1.71448,0.27275,0.31368,83.15774,NORMAL,2,0,0,51,51,2393,66,51,128,2393,0.20367,0.0,0,0,0.149,1.381,1,0,0.21712,-0.00572,15.81335,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s60;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-2.51,0.19,s32;O22:-0.35,-2.51,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:0.37,0.91,s26;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-0.17,-0.35,s20;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s60;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-2.51,0.19,s32;O22:-0.35,-2.51,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:0.37,0.91,s26;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-2.69,-0.17,s22;O30:0.19,-2.51,s21;O31:-0.17,-0.35,s20;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
94.95,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.08799,0.79582,1.44042,-0.108,0.771,1.449,0.02425,0.06911,2.12,-1.1,1.69751,0.2687,0.32105,83.11394,NORMAL,2,0,0,51,51,2400,66,51,128,2400,0.20384,0.0,0,0,0.156,1.384,1,0,0.20263,-0.09699,15.85066,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s62;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:0.37,0.91,s29;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s62;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:-0.35,-2.51,s32;O22:-2.51,0.19,s32;O23:-2.69,0.55,s30;O24:-2.51,0.01,s30;O25:0.37,0.91,s29;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
95.1,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.08479,0.8244,1.42341,-0.11,0.795,1.437,0.03084,0.069,2.12,-1.1,1.68289,0.26412,0.32947,83.07247,NORMAL,2,0,0,51,51,2406,66,51,128,2406,0.20632,0.0,0,0,0.162,1.387,1,0,0.19014,-0.10855,15.86604,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s65;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:0.37,0.91,s32;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s65;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:-0.53,-0.89,s33;O21:0.37,0.91,s32;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
95.25,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.08134,0.8512,1.40632,-0.111,0.818,1.424,0.03725,0.0689,2.12,-1.1,1.66915,0.25931,0.33844,83.03321,NORMAL,2,0,0,51,51,2412,66,51,129,2412,0.20603,0.0,0,0,0.168,1.389,1,0,0.17873,-0.11403,15.87883,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s68;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:0.37,0.91,s35;O21:-0.53,-0.89,s33;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s68;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:-0.53,-2.51,s38;O20:0.37,0.91,s35;O21:-0.53,-0.89,s33;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
95.4,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.07773,0.87631,1.38913,-0.111,0.839,1.409,0.04304,0.06881,2.12,-1.1,1.65619,0.25434,0.34784,82.99602,NORMAL,2,0,0,51,51,2418,66,51,129,2418,0.2055,0.0,0,0,0.174,1.392,1,0,0.16805,-0.11577,15.88994,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s71;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:0.37,0.91,s38;O20:-0.53,-2.51,s38;O21:-0.53,-0.89,s33;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s71;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:-0.71,-2.51,s40;O18:-1.79,-1.79,s39;O19:0.37,0.91,s38;O20:-0.53,-2.51,s38;O21:-0.53,-0.89,s33;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
95.55,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task3,TO_PICKUP_T2,AVOIDING,SLAM_WAYPOINT,T2,WS2,-0.07399,0.89983,1.37198,-0.111,0.86,1.394,0.0479,0.06874,2.12,-1.1,1.64402,0.24929,0.35752,82.9608,NORMAL,2,0,0,51,51,2424,66,51,129,2424,0.20488,0.0,0,0,0.179,1.394,1,0,0.1579,-0.11436,15.90044,"O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s74;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:0.37,0.91,s41;O18:-0.71,-2.51,s40;O19:-1.79,-1.79,s39;O20:-0.53,-2.51,s38;O21:-0.53,-0.89,s33;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17","O1:-0.89,-0.89,s278;O2:-0.89,-1.25,s154;O3:-1.07,-1.79,s152;O4:-1.25,-1.79,s144;O5:-1.43,-1.79,s128;O6:-1.61,-1.79,s76;O7:0.37,0.73,s74;O8:-2.69,0.37,s58;O9:-0.53,-1.25,s56;O10:-0.71,-1.25,s56;O11:-1.07,-1.97,s55;O12:-2.69,0.19,s54;O13:-0.35,-0.35,s49;O14:-0.35,-0.53,s49;O15:-0.17,-2.51,s42;O16:0.01,-2.51,s41;O17:0.37,0.91,s41;O18:-0.71,-2.51,s40;O19:-1.79,-1.79,s39;O20:-0.53,-2.51,s38;O21:-0.53,-0.89,s33;O22:-2.51,0.19,s32;O23:-0.35,-2.51,s32;O24:-2.69,0.55,s30;O25:-2.51,0.01,s30;O26:-2.69,0.73,s26;O27:-0.35,-0.17,s26;O28:-2.69,0.01,s24;O29:-0.17,-0.35,s23;O30:-2.69,-0.17,s22;O31:0.19,-2.51,s21;O32:-1.07,-2.15,s20;O33:-2.51,-0.35,s20;O34:-0.71,-0.89,s19;O35:-2.51,-0.53,s18;O36:-1.97,-1.79,s17"
