t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map
0.05,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.09996,-2.05779,1.60554,-0.1,-2.059,1.608,0.00139,0.0361,-2.12,1.1,1.46328,-1.0,0.0,96.0,NORMAL,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.374,0.8976,0.5984,,
0.15,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.10013,-2.04246,1.6084,-0.096,-2.049,1.608,0.00469,0.03834,-2.12,1.1,1.46004,0.71357,0.0,95.94766,NORMAL,0,0,0,0,2,4,2,2,4,4,0.60486,0.0,0,0,-1.46,-1.52,0,0,0.36113,1.27675,0.70605,,
0.3,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.09939,-2.01059,1.65986,-0.108,-2.022,1.641,0.00797,0.04068,-2.12,1.1,1.45023,0.68879,0.0,95.86971,NORMAL,0,0,0,0,2,10,2,2,7,10,0.4077,0.0,0,0,-1.46,-1.52,0,0,0.36314,1.31858,0.72619,"O1:-0.53,-1.25,s4;O2:-0.71,-1.25,s4","O1:-0.53,-1.25,s4;O2:-0.71,-1.25,s4"
0.45,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.10073,-1.96267,1.78321,-0.095,-1.979,1.75,0.0046,0.04222,-2.12,1.1,1.43623,0.65274,0.0,95.78805,NORMAL,0,0,0,0,2,15,2,2,7,15,0.32919,0.0,0,0,-1.46,-1.52,0,0,0.41735,1.31995,0.78074,"O1:-0.53,-1.25,s7;O2:-0.71,-1.25,s6","O1:-0.53,-1.25,s7;O2:-0.71,-1.25,s6"
0.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.11212,-1.89793,1.98004,-0.1,-1.927,1.926,0.00891,0.04334,-2.12,1.1,1.4117,0.59923,0.00112,95.69334,NORMAL,0,0,0,0,2,20,2,2,8,20,0.29335,0.0,0,0,-1.46,-1.52,0,0,0.50597,1.32,0.86937,"O1:-0.53,-1.25,s11;O2:-0.71,-1.25,s6","O1:-0.53,-1.25,s11;O2:-0.71,-1.25,s6"
0.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.12992,-1.85029,2.11344,-0.121,-1.887,2.058,0.01255,0.04397,-2.12,1.1,1.38616,0.55071,0.01249,95.62152,NORMAL,0,0,0,0,2,24,2,2,8,24,0.27425,0.0,0,0,-1.46,-1.52,0,0,0.54335,1.32,0.90675,"O1:-0.53,-1.25,s14;O2:-0.71,-1.25,s7","O1:-0.53,-1.25,s14;O2:-0.71,-1.25,s7"
0.8,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.15341,-1.80581,2.24264,-0.14,-1.839,2.187,0.01213,0.04453,-2.12,1.1,1.35372,0.50094,0.03688,95.5462,NORMAL,0,0,0,0,3,28,3,3,8,28,0.25121,0.0,0,0,-1.012,-1.755,1,0,0.25135,1.32,1.20779,"O1:-0.53,-1.25,s16;O2:-0.71,-1.25,s8;O3:-0.89,-1.25,s2","O1:-0.53,-1.25,s16;O2:-0.71,-1.25,s8;O3:-0.89,-1.25,s2"
0.9,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.17271,-1.77542,2.3619,-0.16,-1.801,2.31,0.01229,0.04491,-2.12,1.1,1.32376,0.4563,0.06972,95.507,NORMAL,0,0,0,0,3,33,3,3,8,33,0.34718,0.0,0,0,-1.0,-1.758,1,0,0.26321,1.32,1.21965,"O1:-0.53,-1.25,s19;O2:-0.71,-1.25,s8;O3:-0.89,-1.25,s3","O1:-0.53,-1.25,s19;O2:-0.71,-1.25,s8;O3:-0.89,-1.25,s3"
1.05,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.19525,-1.74578,2.54565,-0.202,-1.77,2.485,0.02096,0.04518,-2.12,1.1,1.29405,0.41709,0.10711,95.4478,NORMAL,0,0,0,0,4,42,4,4,11,42,0.27783,0.0,0,0,-0.991,-1.76,1,0,0.26044,1.24107,1.25144,"O1:-0.53,-1.25,s22;O2:-0.71,-1.25,s11;O3:-0.89,-1.25,s3;O4:-0.53,-0.89,s3","O1:-0.53,-1.25,s22;O2:-0.71,-1.25,s11;O3:-0.89,-1.25,s3;O4:-0.53,-0.89,s3"
1.15,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.2125,-1.72903,2.66947,-0.219,-1.752,2.598,0.02135,0.0453,-2.12,1.1,1.27518,0.39564,0.13095,95.40841,NORMAL,0,0,0,0,4,48,4,4,12,48,0.25266,0.0,0,0,-0.986,-1.761,1,0,0.26123,1.20187,1.28054,"O1:-0.53,-1.25,s24;O2:-0.71,-1.25,s11;O3:-0.89,-1.25,s5;O4:-0.53,-0.89,s5","O1:-0.53,-1.25,s24;O2:-0.71,-1.25,s11;O3:-0.89,-1.25,s5;O4:-0.53,-0.89,s5"
1.25,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.23262,-1.71477,2.77981,-0.226,-1.738,2.723,0.01708,0.04539,-2.12,1.1,1.25422,0.37424,0.15712,95.36891,NORMAL,0,0,0,0,4,54,4,4,12,54,0.24134,0.0,0,0,-0.981,-1.762,1,0,0.26542,1.02456,1.33022,"O1:-0.53,-1.25,s26;O2:-0.71,-1.25,s13;O3:-0.53,-0.89,s7;O4:-0.89,-1.25,s5","O1:-0.53,-1.25,s26;O2:-0.71,-1.25,s13;O3:-0.53,-0.89,s7;O4:-0.89,-1.25,s5"
1.35,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.25418,-1.70343,2.87116,-0.241,-1.716,2.827,0.00775,0.04546,-2.12,1.1,1.23134,0.35808,0.17847,95.32997,NORMAL,0,0,0,0,4,60,4,4,12,60,0.22166,0.0,0,0,-0.973,-1.763,1,0,0.25616,0.8713,1.37779,"O1:-0.53,-1.25,s28;O2:-0.71,-1.25,s14;O3:-0.53,-0.89,s9;O4:-0.89,-1.25,s6","O1:-0.53,-1.25,s28;O2:-0.71,-1.25,s14;O3:-0.53,-0.89,s9;O4:-0.89,-1.25,s6"
1.45,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.27642,-1.69446,2.95631,-0.266,-1.708,2.92,0.0098,0.04551,-2.12,1.1,1.20831,0.33869,0.20586,95.29275,NORMAL,0,0,0,0,4,65,4,4,12,65,0.21833,0.0,0,0,-0.971,-1.764,1,0,0.24231,0.91047,1.41456,"O1:-0.53,-1.25,s31;O2:-0.71,-1.25,s14;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s8","O1:-0.53,-1.25,s31;O2:-0.71,-1.25,s14;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s8"
1.55,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.2989,-1.68776,3.02937,-0.288,-1.706,3.01,0.01509,0.04552,-2.12,1.1,1.18479,0.32395,0.22801,95.25733,NORMAL,0,0,0,0,4,69,4,4,12,69,0.21708,0.0,0,0,-0.971,-1.764,1,0,0.22938,0.75246,1.46699,"O1:-0.53,-1.25,s33;O2:-0.71,-1.25,s16;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s8","O1:-0.53,-1.25,s33;O2:-0.71,-1.25,s16;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s8"
1.65,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.32022,-1.68329,3.09055,-0.318,-1.701,3.08,0.01754,0.04552,-2.12,1.1,1.16214,0.31495,0.24208,95.22407,NORMAL,0,0,0,0,4,73,4,4,12,73,0.21596,0.0,0,0,-0.971,-1.764,1,0,0.20883,0.64061,1.5155,"O1:-0.53,-1.25,s35;O2:-0.71,-1.25,s18;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s8","O1:-0.53,-1.25,s35;O2:-0.71,-1.25,s18;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s8"
1.75,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.34017,-1.6805,3.141,-0.34,-1.696,3.131,0.01719,0.04551,-2.12,1.1,1.1413,0.32768,0.22229,95.19363,NORMAL,0,0,0,0,4,78,4,4,12,78,0.2159,0.0,0,0,-0.971,-1.764,1,0,0.19629,0.53222,1.55514,"O1:-0.53,-1.25,s37;O2:-0.71,-1.25,s18;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s10","O1:-0.53,-1.25,s37;O2:-0.71,-1.25,s18;O3:-0.53,-0.89,s10;O4:-0.89,-1.25,s10"
1.85,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.35986,-1.67907,-3.10559,-0.349,-1.7,-3.11,0.02047,0.04549,-2.12,1.1,1.12149,0.34003,0.20391,95.16465,NORMAL,0,0,0,0,4,83,4,4,12,83,0.20825,0.0,0,0,-0.973,-1.763,1,0,0.19512,0.36497,1.60619,"O1:-0.53,-1.25,s37;O2:-0.71,-1.25,s20;O3:-0.53,-0.89,s12;O4:-0.89,-1.25,s12","O1:-0.53,-1.25,s37;O2:-0.71,-1.25,s20;O3:-0.53,-0.89,s12;O4:-0.89,-1.25,s12"
1.95,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.37924,-1.67825,-3.06746,-0.367,-1.695,-3.076,0.01693,0.04547,-2.12,1.1,1.10205,0.29932,0.26752,95.13701,NORMAL,0,0,0,0,4,87,4,4,12,87,0.20268,0.0,0,0,-0.972,-1.763,1,0,0.17847,0.51178,1.67013,"O1:-0.53,-1.25,s37;O2:-0.71,-1.25,s22;O3:-0.53,-0.89,s14;O4:-0.89,-1.25,s12","O1:-0.53,-1.25,s37;O2:-0.71,-1.25,s22;O3:-0.53,-0.89,s14;O4:-0.89,-1.25,s12"
2.1,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.40497,-1.67788,-2.99696,-0.395,-1.699,-3.014,0.02115,0.04543,-2.12,1.1,1.07483,0.29811,0.26955,95.09874,NORMAL,0,0,0,0,4,93,4,4,12,93,0.20123,0.0,0,0,-0.976,-1.763,1,0,0.15902,0.43979,1.72946,"O1:-0.53,-1.25,s40;O2:-0.71,-1.25,s25;O3:-0.53,-0.89,s14;O4:-0.89,-1.25,s12","O1:-0.53,-1.25,s40;O2:-0.71,-1.25,s25;O3:-0.53,-0.89,s14;O4:-0.89,-1.25,s12"
2.25,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.42749,-1.67945,-2.94495,-0.416,-1.685,-2.962,0.00784,0.04538,-2.12,1.1,1.05182,0.30267,0.26196,95.06372,NORMAL,0,0,0,0,4,102,4,4,12,102,0.19939,0.0,0,0,-0.971,-1.764,1,0,0.14176,0.37757,1.76306,"O1:-0.53,-1.25,s43;O2:-0.71,-1.25,s27;O3:-0.53,-0.89,s16;O4:-0.89,-1.25,s13","O1:-0.53,-1.25,s43;O2:-0.71,-1.25,s27;O3:-0.53,-0.89,s16;O4:-0.89,-1.25,s13"
2.4,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.44979,-1.68271,-2.90484,-0.435,-1.682,-2.913,0.00615,0.04533,-2.12,1.1,1.03174,0.30999,0.25001,95.0324,NORMAL,0,0,0,0,4,111,4,4,12,111,0.19828,0.0,0,0,-1.46,-1.52,0,0,0.41722,-0.54876,2.28351,"O1:-0.53,-1.25,s46;O2:-0.71,-1.25,s27;O3:-0.53,-0.89,s19;O4:-0.89,-1.25,s16","O1:-0.53,-1.25,s46;O2:-0.71,-1.25,s27;O3:-0.53,-0.89,s19;O4:-0.89,-1.25,s16"
2.55,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.49213,-1.6923,-2.8737,-0.472,-1.69,-2.874,0.00465,0.04551,-2.12,1.1,0.99769,0.32285,0.22971,94.94675,NORMAL,0,0,0,0,4,117,4,4,12,117,0.19828,0.0,0,0,-1.46,-1.52,0,0,0.42091,-0.55513,2.31669,"O1:-0.53,-1.25,s49;O2:-0.71,-1.25,s27;O3:-0.53,-0.89,s22;O4:-0.89,-1.25,s17","O1:-0.53,-1.25,s49;O2:-0.71,-1.25,s27;O3:-0.53,-0.89,s22;O4:-0.89,-1.25,s17"
2.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.54384,-1.70753,-2.91933,-0.535,-1.704,-2.922,0.00951,0.04583,-2.12,1.1,0.95192,0.30493,0.21297,94.86372,NORMAL,0,0,0,0,4,123,4,4,12,123,0.19592,0.0,0,0,-1.46,-1.52,0,0,0.38672,-0.44269,2.379,"O1:-0.53,-1.25,s52;O2:-0.71,-1.25,s29;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17","O1:-0.53,-1.25,s52;O2:-0.71,-1.25,s29;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17"
2.85,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.59606,-1.72116,-2.9903,-0.593,-1.722,-2.98,0.01507,0.04619,-2.12,1.1,0.90294,0.31144,0.20474,94.78685,NORMAL,0,0,0,0,4,129,4,4,12,129,0.22493,0.0,0,0,-1.46,-1.52,0,0,0.35781,-0.41063,2.42353,"O1:-0.53,-1.25,s55;O2:-0.71,-1.25,s32;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17","O1:-0.53,-1.25,s55;O2:-0.71,-1.25,s32;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17"
3.0,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.6459,-1.72991,-3.04792,-0.636,-1.727,-3.029,0.00633,0.04649,-2.12,1.1,0.85602,0.31976,0.20095,94.71504,NORMAL,0,0,0,0,4,135,4,4,13,135,0.21976,0.0,0,0,-1.46,-1.52,0,0,0.33621,-0.36558,2.4564,"O1:-0.53,-1.25,s58;O2:-0.71,-1.25,s35;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17","O1:-0.53,-1.25,s58;O2:-0.71,-1.25,s35;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17"
3.15,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.69243,-1.73517,-3.09386,-0.684,-1.731,-3.088,0.00694,0.04673,-2.12,1.1,0.81145,0.32894,0.20038,94.64827,NORMAL,0,0,0,0,4,141,4,4,13,141,0.20613,0.0,0,0,-1.46,-1.52,0,0,0.30961,-0.29305,2.5046,"O1:-0.53,-1.25,s61;O2:-0.71,-1.25,s38;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17","O1:-0.53,-1.25,s61;O2:-0.71,-1.25,s38;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s17"
3.3,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.73514,-1.73814,-3.13616,-0.729,-1.728,-3.122,0.01189,0.04689,-2.12,1.1,0.77004,0.3372,0.20219,94.58664,NORMAL,0,0,0,0,4,147,4,4,13,147,0.19291,0.0,0,0,-1.46,-1.52,0,0,0.28014,-0.25385,2.54745,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s39;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s19","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s39;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s19"
3.45,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.7738,-1.73927,3.11101,-0.769,-1.728,3.136,0.01384,0.04698,-2.12,1.1,0.73231,0.33897,0.20546,94.53075,NORMAL,0,0,0,0,4,153,4,4,13,153,0.17787,0.0,0,0,-1.46,-1.52,0,0,0.25381,-0.24692,2.58188,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s42;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s22","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s42;O3:-0.53,-0.89,s23;O4:-0.89,-1.25,s22"
3.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.80892,-1.739,3.08106,-0.805,-1.727,3.093,0.01436,0.047,-2.12,1.1,0.69791,0.33581,0.2101,94.4798,NORMAL,0,0,0,0,4,159,4,4,13,159,0.19499,0.0,0,0,-1.46,-1.52,0,0,0.23096,-0.17727,2.62215,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s45;O3:-0.89,-1.25,s25;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s45;O3:-0.89,-1.25,s25;O4:-0.53,-0.89,s23"
3.75,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.84142,-1.73761,3.06008,-0.833,-1.718,3.065,0.02044,0.047,-2.12,1.1,0.66586,0.33282,0.21455,94.43279,NORMAL,0,0,0,0,4,165,4,4,14,165,0.18567,0.0,0,0,-1.46,-1.52,0,0,0.21067,-0.12155,2.65636,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s48;O3:-0.89,-1.25,s28;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s48;O3:-0.89,-1.25,s28;O4:-0.53,-0.89,s23"
3.9,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.87029,-1.73589,3.04008,-0.867,-1.722,3.047,0.01567,0.04694,-2.12,1.1,0.63704,0.33181,0.21605,94.39033,NORMAL,0,0,0,0,4,171,4,4,14,171,0.17286,0.0,0,0,-1.46,-1.52,0,0,0.18855,-0.13862,2.68833,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s51;O3:-0.89,-1.25,s31;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s51;O3:-0.89,-1.25,s31;O4:-0.53,-0.89,s23"
4.05,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88868,-1.73487,3.02672,-0.894,-1.724,3.034,0.01373,0.04672,-2.12,1.1,-1.0,-1.0,0.0,94.36293,NORMAL,0,0,0,0,4,175,4,4,14,175,0.16649,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.91154,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
4.2,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88858,-1.73491,3.02619,-0.901,-1.728,3.034,0.01435,0.04599,-2.12,1.1,-1.0,-1.0,0.0,94.35918,NORMAL,0,0,0,0,4,175,4,4,14,175,0.16649,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.91154,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
4.35,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88855,-1.73492,3.02618,-0.889,-1.737,3.042,0.002,0.04552,-2.12,1.1,-1.0,-1.0,0.0,94.35543,NORMAL,0,0,0,0,4,175,4,4,14,175,0.16649,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.91154,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
4.5,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88852,-1.73492,3.02617,-0.895,-1.738,3.036,0.00768,0.04522,-2.12,1.1,-1.0,-1.0,0.0,94.35168,NORMAL,0,0,0,0,4,175,4,4,14,175,0.16649,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.91154,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
4.65,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88849,-1.73493,3.02616,-0.892,-1.733,3.027,0.00433,0.04503,-2.12,1.1,-1.0,-1.0,0.0,94.34793,NORMAL,0,0,0,0,4,175,4,4,14,175,0.16649,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.91154,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
4.8,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88846,-1.73493,3.02614,-0.88,-1.728,3.02,0.01095,0.04491,-2.12,1.1,-1.0,-1.0,0.0,94.34418,NORMAL,0,0,0,0,4,175,4,4,14,175,0.16649,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.91154,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
4.95,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_WS1_DELIVER_T1,AVOIDING,SLAM_WAYPOINT,T1,WS1,-0.88953,-1.73487,3.02337,-0.881,-1.73,3.016,0.00867,0.04483,-2.12,1.1,3.0911,0.33252,0.215,94.34043,NORMAL,0,0,0,0,4,177,4,4,14,177,0.16414,0.0,0,0,-1.366,-1.459,1,0,0.14572,-0.80799,3.25926,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s54;O3:-0.89,-1.25,s34;O4:-0.53,-0.89,s23"
5.1,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.90878,-1.73337,2.98795,-0.904,-1.725,2.99,0.01134,0.04523,-2.12,1.1,3.08655,0.33145,0.2166,94.28895,NORMAL,0,0,0,0,4,183,4,4,14,183,0.16315,0.0,0,0,-2.12,1.1,0,0,0.50728,-1.2425,3.87766,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s57;O3:-0.89,-1.25,s37;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s57;O3:-0.89,-1.25,s37;O4:-0.53,-0.89,s23"
5.25,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.96178,-1.72608,2.91223,-0.951,-1.725,2.926,0.01112,0.04652,-2.12,1.1,3.06546,0.33092,0.21739,94.17914,NORMAL,0,0,0,0,4,189,4,4,14,189,0.16315,0.0,0,0,-2.12,1.1,0,0,0.5486,-1.31746,3.93772,"O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s60;O3:-0.89,-1.25,s40;O4:-0.53,-0.89,s23","O1:-0.53,-1.25,s64;O2:-0.71,-1.25,s60;O3:-0.89,-1.25,s40;O4:-0.53,-0.89,s23"
