t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map,phase2_state,phase2_scenario,phase2_compliance,phase2_moved_objects,phase2_motion_model,mapping_evidence_pct,map_revealed_pct,dynamic_obstacle_signal_x,dynamic_obstacle_signal_y,dynamic_obstacle_active,temporary_blocker_active,obstacle_crossings,replan_triggers,frontier_count,unknown_cells,mapped_landmark_count,mapping_update_count,mapped_occupied_cells,grid_mapping_update_count,dynamic_pallet_x,dynamic_pallet_y,dynamic_pallet_theta,temporary_blocker_x,temporary_blocker_y,temporary_blocker_theta
16.4,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75368,0.31165,1.53835,-1.773,0.164,1.523,0.14932,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.02358,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.95657,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.34747,0.21044,1,0,0,10,6,32,16,794,16,794,-0.34747,0.21044,1.96955,-0.34747,0.21044,1.96955
16.5,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75368,0.31164,1.53835,-1.772,0.152,1.511,0.16067,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.02108,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.95569,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.35524,0.22887,1,0,0,10,6,32,16,794,16,794,-0.35524,0.22887,1.96955,-0.35524,0.22887,1.96955
16.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75367,0.31162,1.53835,-1.775,0.145,1.52,0.16752,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.01858,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.95286,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.363,0.2473,1,0,0,10,6,32,16,794,16,794,-0.363,0.2473,1.96955,-0.363,0.2473,1.96955
16.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75367,0.31161,1.53835,-1.79,0.086,1.565,0.22836,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.01608,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.95562,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.37077,0.26573,1,0,0,10,6,32,16,794,16,794,-0.37077,0.26573,1.96955,-0.37077,0.26573,1.96955
16.8,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75367,0.31159,1.53835,-1.787,0.103,1.566,0.21136,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.01358,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.95979,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.37853,0.28416,1,0,0,10,6,32,16,794,16,794,-0.37853,0.28416,1.96955,-0.37853,0.28416,1.96955
16.9,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75367,0.31158,1.53834,-1.776,0.122,1.54,0.19071,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.01108,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.92446,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.3863,0.30259,1,0,0,10,6,32,16,794,16,794,-0.3863,0.30259,1.96955,-0.3863,0.30259,1.96955
17.0,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75367,0.31156,1.53834,-1.775,0.129,1.525,0.18386,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.00858,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.9389,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.39406,0.32102,1,0,0,10,6,32,16,794,16,794,-0.39406,0.32102,1.96955,-0.39406,0.32102,1.96955
17.1,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75366,0.31155,1.53834,-1.773,0.115,1.532,0.19735,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.00608,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.93554,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.40183,0.33945,1,0,0,10,6,32,16,794,16,794,-0.40183,0.33945,1.96955,-0.40183,0.33945,1.96955
17.2,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75366,0.31153,1.53834,-1.776,0.111,1.534,0.20136,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.00358,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.9312,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.40959,0.35789,1,0,0,10,6,32,16,794,16,794,-0.40959,0.35789,1.96955,-0.40959,0.35789,1.96955
17.3,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75366,0.31152,1.53833,-1.788,0.131,1.546,0.18335,0.02987,-2.12,1.1,-1.0,-1.0,0.0,91.00108,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.94722,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.41736,0.37632,1,0,0,10,6,32,16,794,16,794,-0.41736,0.37632,1.96955,-0.41736,0.37632,1.96955
17.4,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75366,0.3115,1.53833,-1.799,0.125,1.519,0.19177,0.02987,-2.12,1.1,-1.0,-1.0,0.0,90.99858,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.94976,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.42512,0.39475,1,0,0,10,6,32,16,794,16,794,-0.42512,0.39475,1.96955,-0.42512,0.39475,1.96955
17.5,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75365,0.31149,1.53833,-1.792,0.133,1.497,0.18282,0.02987,-2.12,1.1,-1.0,-1.0,0.0,90.99608,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.94485,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.43289,0.41318,1,0,0,10,6,32,16,794,16,794,-0.43289,0.41318,1.96955,-0.43289,0.41318,1.96955
17.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75365,0.31147,1.53833,-1.791,0.043,1.506,0.2708,0.02987,-2.12,1.1,-1.0,-1.0,0.0,90.99358,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.94621,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.44066,0.43161,1,0,0,10,6,32,16,794,16,794,-0.44066,0.43161,1.96955,-0.44066,0.43161,1.96955
17.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task1,WAIT_B1_WORK_T1,WAIT_B1,SLAM_WAYPOINT,T1,WS1,-1.75365,0.31146,1.53833,-1.789,0.02,1.503,0.29352,0.02987,-2.12,1.1,-1.0,-1.0,0.0,90.99108,NORMAL,1,0,0,0,16,794,16,16,58,794,0.22372,0.94204,0,0,-1.841,0.906,1,0,0.0,0.0,9.68347,"O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2","O1:-0.89,-1.25,s106;O2:-0.71,-1.25,s93;O3:-2.33,-0.53,s81;O4:-0.53,-1.25,s80;O5:-2.33,-0.17,s76;O6:-2.33,0.01,s68;O7:-2.33,0.19,s64;O8:-2.33,-0.35,s59;O9:-2.33,0.55,s48;O10:-0.53,-0.89,s34;O11:-0.89,-1.07,s31;O12:-0.89,-0.89,s28;O13:-2.33,0.37,s17;O14:-0.89,-0.71,s5;O15:-2.33,0.73,s2;O16:-2.33,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,58.18831,58.18831,-0.44842,0.45004,1,0,0,10,6,32,16,794,16,794,-0.44842,0.45004,1.96955,-0.44842,0.45004,1.96955
