t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map,phase2_state,phase2_scenario,phase2_compliance,phase2_moved_objects,phase2_motion_model,mapping_evidence_pct,map_revealed_pct,dynamic_obstacle_signal_x,dynamic_obstacle_signal_y,dynamic_obstacle_active,temporary_blocker_active,obstacle_crossings,replan_triggers,frontier_count,unknown_cells,mapped_landmark_count,mapping_update_count,mapped_occupied_cells,grid_mapping_update_count,dynamic_pallet_x,dynamic_pallet_y,dynamic_pallet_theta,temporary_blocker_x,temporary_blocker_y,temporary_blocker_theta
0.05,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.09996,-2.05779,1.60554,-0.1,-2.059,1.608,0.00139,0.0361,-2.12,1.1,1.46328,-1.0,0.0,96.0,NORMAL,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.374,0.8976,0.5984,,,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,6.0,6.0,0.95,0.65,1,0,0,0,6,32,0,0,0,0,0.95,0.65,-1.98567,0.95,0.65,-1.98567
0.15,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.09955,-2.04774,1.61957,-0.127,-2.044,1.637,0.02857,0.01683,-2.12,1.1,1.4609,0.71507,0.0,95.95375,NORMAL,0,0,0,0,1,4,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.23655,1.27675,0.83064,"O1:-0.64,-1.26,s2",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,8.75594,8.75594,0.94194,0.6317,1,0,0,0,6,32,1,4,0,0,0.94194,0.6317,-1.98567,0.94194,0.6317,-1.98567
0.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.09753,-2.02821,1.69782,-0.096,-2.037,1.688,0.00234,0.01686,-2.12,1.1,1.45628,0.70051,0.0,95.89876,NORMAL,0,0,0,0,1,9,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.24706,1.31858,0.85368,"O1:-0.66,-1.27,s8",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,8.82569,8.82569,0.92985,0.60424,1,0,0,0,6,32,1,9,0,0,0.92985,0.60424,-1.98567,0.92985,0.60424,-1.98567
0.45,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.09762,-1.99212,1.84894,-0.108,-2.012,1.823,0.01218,0.01882,-2.12,1.1,1.44728,0.67628,0.0,95.8392,NORMAL,0,0,0,0,1,13,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.29312,1.31995,0.90008,"O1:-0.62,-1.27,s11",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,8.88134,8.88134,0.91775,0.57679,1,0,0,0,6,32,1,13,0,0,0.91775,0.57679,-1.98567,0.91775,0.57679,-1.98567
0.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,ROUTE,DIRECT,T1,WS1,-0.10698,-1.94497,2.0352,-0.114,-1.973,2.0,0.0164,0.01827,-2.12,1.1,1.42746,0.63238,0.0,95.77033,NORMAL,0,0,0,0,1,19,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.34993,1.32,0.9569,"O1:-0.62,-1.28,s17",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,8.9646,8.9646,0.90566,0.54933,1,0,0,0,6,32,1,19,0,0,0.90566,0.54933,-1.98567,0.90566,0.54933,-1.98567
0.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.12053,-1.91068,2.15501,-0.107,-1.937,2.114,0.01135,0.01855,-2.12,1.1,1.40727,0.59861,0.00119,95.7184,NORMAL,0,0,0,0,1,23,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.38396,1.28061,1.00078,"O1:-0.64,-1.28,s21",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.01995,9.01995,0.8976,0.53103,1,0,0,0,6,32,1,23,0,0,0.8976,0.53103,-1.98567,0.8976,0.53103,-1.98567
0.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.13917,-1.8771,2.2708,-0.127,-1.923,2.232,0.02934,0.01918,-2.12,1.1,1.38232,0.56234,0.00865,95.66225,NORMAL,0,0,0,0,1,26,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.40875,1.08469,1.07455,"O1:-0.64,-1.29,s24",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.06138,9.06138,0.88954,0.51272,1,0,0,0,6,32,1,26,0,0,0.88954,0.51272,-1.98567,0.88954,0.51272,-1.98567
0.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.1624,-1.84553,2.37163,-0.161,-1.888,2.328,0.02874,0.01699,-2.12,1.1,1.35358,0.52234,0.02481,95.60487,NORMAL,0,0,0,0,1,30,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.41388,0.97719,1.10655,"O1:-0.61,-1.29,s28",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.11652,9.11652,0.88148,0.49442,1,0,0,0,6,32,1,30,0,0,0.88148,0.49442,-1.98567,0.88148,0.49442,-1.98567
1.05,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.20457,-1.80226,2.5037,-0.175,-1.838,2.461,0.02635,0.01627,-2.12,1.1,1.30444,0.46684,0.06103,95.51805,NORMAL,0,0,0,0,1,36,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.42164,0.84042,1.14851,"O1:-0.63,-1.29,s34",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.19899,9.19899,0.86938,0.46697,1,0,0,0,6,32,1,36,0,0,0.86938,0.46697,-1.98567,0.86938,0.46697,-1.98567
1.15,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.23635,-1.77629,2.58451,-0.189,-1.82,2.552,0.04402,0.01543,-2.12,1.1,1.26861,0.42802,0.09588,95.45943,NORMAL,0,0,0,0,1,41,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.42156,0.79616,1.17597,"O1:-0.61,-1.30,s39",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.26751,9.26751,0.86132,0.44866,1,0,0,0,6,32,1,41,0,0,0.86132,0.44866,-1.98567,0.86132,0.44866,-1.98567
1.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.26851,-1.75408,2.65835,-0.239,-1.791,2.638,0.02936,0.01397,-2.12,1.1,1.23224,0.39188,0.13538,95.40226,NORMAL,0,0,0,0,1,47,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.39955,0.70877,1.21983,"O1:-0.58,-1.16,s44",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.34948,9.34948,0.85326,0.43036,1,0,0,0,6,32,1,47,0,0,0.85326,0.43036,-1.98567,0.85326,0.43036,-1.98567
1.35,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.30016,-1.73522,2.73607,-0.263,-1.716,2.673,0.03519,0.01482,-2.12,1.1,1.19681,0.36265,0.17229,95.34787,NORMAL,0,0,0,0,1,53,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.37629,0.82506,1.27217,"O1:-0.57,-1.05,s50",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.43118,9.43118,0.8452,0.41206,1,0,0,1,6,32,1,53,0,0,0.8452,0.41206,-1.98567,0.8452,0.41206,-1.98567
1.45,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.3306,-1.71925,2.83269,-0.294,-1.655,2.716,0.07477,0.01389,-2.12,1.1,1.16298,0.33555,0.21048,95.29578,NORMAL,0,0,0,0,1,59,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.35195,1.02369,1.34616,"O1:-0.55,-1.11,s56",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.51261,9.51261,0.83714,0.39375,1,0,0,1,6,32,1,59,0,0,0.83714,0.39375,-1.98567,0.83714,0.39375,-1.98567
1.55,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.36102,-1.70646,2.92473,-0.327,-1.643,2.824,0.07188,0.01223,-2.12,1.1,1.13086,0.31432,0.24309,95.24595,NORMAL,0,0,0,0,1,63,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.33869,0.79241,1.41724,"O1:-0.55,-1.16,s61",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.56674,9.56674,0.82908,0.37545,1,0,0,1,6,32,1,63,0,0,0.82908,0.37545,-1.98567,0.82908,0.37545,-1.98567
1.65,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.39271,-1.69724,2.98843,-0.337,-1.651,2.927,0.0639,0.01187,-2.12,1.1,1.09865,0.30658,0.25554,95.19871,NORMAL,0,0,0,0,1,67,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.33963,0.5721,1.47755,"O1:-0.57,-1.18,s65",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.62076,9.62076,0.82102,0.35715,1,0,0,1,6,32,1,67,0,0,0.82102,0.35715,-1.98567,0.82102,0.35715,-1.98567
1.75,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.42643,-1.69084,3.0332,-0.332,-1.646,2.986,0.09106,0.01179,-2.12,1.1,1.065,0.31091,0.24853,95.15176,NORMAL,0,0,0,0,1,72,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.34585,0.46524,1.51048,"O1:-0.59,-1.19,s69",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.68811,9.68811,0.81295,0.33884,1,0,0,1,6,32,1,72,0,0,0.81295,0.33884,-1.98567,0.81295,0.33884,-1.98567
1.85,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.46057,-1.68601,3.07097,-0.35,-1.638,2.999,0.10623,0.01262,-2.12,1.1,1.03052,0.2831,0.29527,95.10468,NORMAL,0,0,0,0,1,77,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.33234,0.63776,1.60876,"O1:-0.53,-1.02,s75",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.75527,9.75527,0.80489,0.32054,1,0,0,1,6,32,1,77,0,0,0.80489,0.32054,-1.98567,0.80489,0.32054,-1.98567
1.95,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.49212,-1.68208,3.1243,-0.397,-1.599,3.06,0.11594,0.01159,-2.12,1.1,0.99682,0.28107,0.29884,95.05959,NORMAL,0,0,0,0,1,81,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.30728,0.6068,1.66787,"O1:-0.52,-1.12,s79",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.80886,9.80886,0.79683,0.30224,1,0,0,1,6,32,1,81,0,0,0.79683,0.30224,-1.98567,0.79683,0.30224,-1.98567
2.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.53743,-1.67957,-3.09704,-0.416,-1.623,-3.136,0.12061,0.01098,-2.12,1.1,0.95129,0.28475,0.29238,94.9961,NORMAL,0,0,0,0,1,89,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.30142,0.35917,1.73563,"O1:-0.51,-1.05,s86",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,9.9157,9.9157,0.78474,0.27478,1,0,0,1,6,32,1,89,0,0,0.78474,0.27478,-1.98567,0.78474,0.27478,-1.98567
2.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.58112,-1.68047,-3.05194,-0.49,-1.605,-3.087,0.1076,0.01362,-2.12,1.1,0.90731,0.29071,0.28207,94.93516,NORMAL,0,0,0,0,1,97,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.26839,0.11565,1.86503,"O1:-0.54,-0.97,s95",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.02206,10.02206,0.77265,0.24733,1,0,0,1,6,32,1,97,0,0,0.77265,0.24733,-1.98567,0.77265,0.24733,-1.98567
2.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.62051,-1.68325,-3.02222,-0.537,-1.544,-3.07,0.15503,0.01151,-2.12,1.1,0.86764,0.27881,0.27228,94.88115,NORMAL,0,0,0,0,1,103,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.25038,0.20592,1.94121,"O1:-0.52,-1.06,s101",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.10152,10.10152,0.76055,0.21987,1,0,0,1,6,32,1,103,0,0,0.76055,0.21987,-1.98567,0.76055,0.21987,-1.98567
2.55,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.65774,-1.68737,-3.00732,-0.559,-1.587,-3.039,0.13183,0.01074,-2.12,1.1,0.83126,0.27469,0.2615,94.82991,NORMAL,0,0,0,0,1,109,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.24229,0.01251,1.99765,"O1:-0.52,-1.12,s107",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.18071,10.18071,0.74846,0.19242,1,0,0,1,6,32,1,109,0,0,0.74846,0.19242,-1.98567,0.74846,0.19242,-1.98567
2.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.6924,-1.69226,-3.0118,-0.593,-1.631,-3.048,0.1063,0.01087,-2.12,1.1,0.79745,0.27906,0.25361,94.78138,NORMAL,0,0,0,0,1,115,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.22847,-0.06061,2.03004,"O1:-0.53,-1.18,s113",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.25965,10.25965,0.73637,0.16496,1,0,0,1,6,32,1,115,0,0,0.73637,0.16496,-1.98567,0.73637,0.16496,-1.98567
2.85,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.72562,-1.6971,-3.02697,-0.611,-1.664,-3.055,0.10867,0.01081,-2.12,1.1,0.7658,0.28505,0.24805,94.73455,NORMAL,0,0,0,0,1,121,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.22269,-0.12682,2.05708,"O1:-0.54,-1.22,s119",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.33832,10.33832,0.72428,0.13751,1,0,0,1,6,32,1,121,0,0,0.72428,0.13751,-1.98567,0.72428,0.13751,-1.98567
3.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.7576,-1.70165,-3.05408,-0.633,-1.698,-3.069,0.11371,0.01088,-2.12,1.1,0.73541,0.29208,0.24519,94.68842,NORMAL,0,0,0,0,1,127,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.21445,-0.18079,2.09617,"O1:-0.56,-1.25,s125",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.41673,10.41673,0.71219,0.11005,1,0,0,1,6,32,1,127,0,0,0.71219,0.11005,-1.98567,0.71219,0.11005,-1.98567
3.15,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.78823,-1.70534,-3.08717,-0.658,-1.73,-3.092,0.12338,0.01081,-2.12,1.1,0.70642,0.29913,0.24462,94.64375,NORMAL,0,0,0,0,1,133,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.20698,-0.22529,2.11865,"O1:-0.59,-1.28,s131",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.49487,10.49487,0.70009,0.0826,1,0,0,1,6,32,1,133,0,0,0.70009,0.0826,-1.98567,0.70009,0.0826,-1.98567
3.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.81818,-1.70799,-3.12081,-0.678,-1.747,-3.119,0.136,0.01078,-2.12,1.1,0.67808,0.30564,0.24572,94.59998,NORMAL,0,0,0,0,1,139,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.20026,-0.21785,2.13692,"O1:-0.61,-1.30,s137",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.57276,10.57276,0.688,0.05514,1,0,0,1,6,32,1,139,0,0,0.688,0.05514,-1.98567,0.688,0.05514,-1.98567
3.45,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.84704,-1.70961,3.12932,-0.697,-1.755,-3.141,0.14726,0.01077,-2.12,1.1,0.6507,0.31125,0.24572,94.55775,NORMAL,0,0,0,0,1,145,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.19419,-0.20581,2.15461,"O1:-0.62,-1.32,s143",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.65039,10.65039,0.67591,0.02769,1,0,0,1,6,32,1,145,0,0,0.67591,0.02769,-1.98567,0.67591,0.02769,-1.98567
3.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.87424,-1.71029,3.09687,-0.732,-1.763,3.12,0.14382,0.01084,-2.12,1.1,0.62442,0.31369,0.24409,94.51725,NORMAL,0,0,0,0,1,151,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.18137,-0.21439,2.17326,"O1:-0.64,-1.32,s149",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.72776,10.72776,0.66382,0.00023,1,0,0,1,6,32,1,151,0,0,0.66382,0.00023,-1.98567,0.66382,0.00023,-1.98567
3.75,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88322,-1.71087,3.0797,-0.763,-1.747,3.075,0.12519,0.01563,-2.12,1.1,-1.0,-1.0,0.0,94.50179,NORMAL,0,0,0,0,1,153,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.40822,"O1:-0.66,-1.32,s153",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.75349,10.75349,0.65172,-0.02722,1,0,0,1,6,32,1,153,0,0,0.65172,-0.02722,-1.98567,0.65172,-0.02722,-1.98567
3.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.88314,-1.71097,3.07915,-0.811,-1.723,3.078,0.0729,0.02621,-2.12,1.1,-1.0,-1.0,0.0,94.49804,NORMAL,0,0,0,0,1,153,1,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,2.40822,"O1:-0.66,-1.32,s153",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,10.75349,10.75349,0.63963,-0.05468,1,0,0,1,6,32,1,153,0,0,0.63963,-0.05468,-1.98567,0.63963,-0.05468,-1.98567
