t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j,follower_state,bill_state,bill_speed
0.05,LQR,1.0960155108391487,1.0960155108391487,1.8202635469114015,0.3997585153484947,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INIT,WALKING,0.13
0.1,LQR,1.0914095857811181,1.1006021606670997,1.8193634744273877,0.40066724975078216,1.004643728654187,0.184643728654187,0.019788971386072163,0.030449999999999998,0.010774882835780963,0.009232186432709349,0.0,0.028666756890678248,0.03223324310932175,0.29401801939157174,0.3305973652238128,0.29401801939157174,0.3305973652238128,0.29401801939157174,0.3305973652238128,0.18468109252930134,0.20773017975241775,0.0016718126417972234,0.39408308492351635,0.019704154246175817,FOLLOWING,WALKING,0.13000906540451962
0.15,LQR,1.0867838201425495,1.10517009020167,1.8174726907298733,0.40256759450049256,1.0098642203359116,0.18986422033591166,0.019215461180225546,0.058692375,-0.002497648999686238,0.01872539744950493,0.005742540849897138,0.05910573590944807,0.058279014090551924,0.6062126759943391,0.5977334778518146,0.6062126759943391,0.5977334778518146,0.3121946566027674,0.26713611262800185,0.3603852422283683,0.35531406373502405,0.000477361812415081,0.7161766677758075,0.05551298763496619,FOLLOWING,WALKING,0.13003625979182154
0.2,LQR,1.0821376383999037,1.109719843725559,1.8147100628036945,0.4053405876568534,1.013684611980325,0.19368461198032494,0.019358894652664382,0.0848871778125,-0.032325687574723636,0.02840962804852118,0.009629131912007401,0.09023707910611677,0.07953727651888325,0.9255085036524796,0.8157669386552128,0.9255085036524796,0.8157669386552128,0.31929582765814046,0.21803346080339814,0.521488818128076,0.45911648163380037,0.013884650725585871,0.9944899504874622,0.10523748515933931,FOLLOWING,WALKING,0.1300815776835031
0.25,LQR,1.077470455097715,1.1142519546276433,1.8111074023154603,0.40898518967650893,1.0162738279502974,0.19627382795029746,0.021039259759169315,0.10918285742109375,-0.07272691989594166,0.03822331944603605,0.011947667223816773,0.1212191626638721,0.0971465521783154,1.243273463219201,0.9963748941365682,1.243273463219201,0.9963748941365682,0.31776495956672146,0.18060795548135544,0.66492302100856,0.5314015992502767,0.04231090348880476,1.2386355237476416,0.1671692613467214,FOLLOWING,WALKING,0.13014500995011935
0.3,LQR,1.07278167509025,1.1187669451635391,1.8067382268879122,0.41345937807085925,1.0176563172641397,0.1976563172641398,0.024821037228888176,0.13171710025806443,-0.11905545863531736,0.048106135309243035,0.01281128377173341,0.15142077866220946,0.11201342185391941,1.5530336273047123,1.1488556087581479,1.5530336273047123,1.1488556087581479,0.3097601640855112,0.15248071462157964,0.7894657493070025,0.5812207179484203,0.07942558215629437,1.4501120494117172,0.23967486381730724,FOLLOWING,WALKING,0.13022654381302246
0.35,LQR,1.0183860180975308,1.170508613080309,1.8016852469881588,0.41872101391608485,1.017915018125241,0.19791501812524104,0.031024371503121984,0.15261761048935477,-0.1677528049127107,0.05800188621550509,0.012391234111499443,0.1803806997024084,0.12485452127630114,1.8500584584862398,1.2805591925774475,1.8500584584862398,1.2805591925774475,0.29702483118152756,0.1317035838192997,0.8951273062257575,0.6152066487550905,0.11763527658967128,1.6279692315705192,0.32107332539583316,FOLLOWING,WALKING,0.13032616284693574
0.4,LQR,1.030070959852139,1.1591135683902576,1.7968232658588579,0.423920578094251,1.0856989804903385,0.2656989804903386,0.040099658283524686,0.14906592178132333,-0.2555019625319756,0.07128683524002201,0.08627207483697427,0.1913514965803653,0.10678034698228137,1.9625794521063107,1.0951830459721166,1.9625794521063107,1.0951830459721166,0.11252099362007084,-0.18537614660533097,0.40313986054294176,0.21926538238204932,0.3228491805443978,0.9452544234693889,0.3683360465693026,FOLLOWING,WALKING,0.13044384698326272
0.45,LQR,1.0032116735569305,1.1839813271718787,1.7921609592182715,0.4290822648338367,1.0622701312505238,0.24227013125052388,0.05342255801183926,0.145753972061084,-0.3364505604357475,0.0834003418025482,0.055755376557144506,0.20143653981320023,0.09007140430896779,2.0660157929558998,0.9238092749637722,2.0660157929558998,0.9238092749637722,0.10343634084958908,-0.1713737710083444,0.4177010524061899,0.18044198127154648,0.39218689628945336,0.9903299299671897,0.41785254306766206,FOLLOWING,WALKING,0.13057957251413005
0.5,LQR,1.0199090470753156,1.168084394503733,1.7876034762884783,0.4342070701145599,1.091931119468804,0.271931119468804,0.07135120693930963,0.14266557894696083,-0.41112564200197704,0.0969968977759884,0.0853159178866097,0.21070687269828803,0.07462428519563363,2.1610961302388514,0.7653772840577808,2.1610961302388514,0.7653772840577808,0.09508033728295162,-0.15843199090599136,0.4303846737144739,0.14601621980544935,0.4420921082467122,1.0184930017666356,0.4687771931559938,FOLLOWING,WALKING,0.1307333120971635
