t,mode,task_id,task_state,motion_mode,active_tool,b1_station,robot_x,robot_y,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,pose_error,kalman_covariance,control_v,control_w,control_tv
42.95,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47097,-2.0022,-0.20083,-1.6,-1.0,-1.0,0.0,86.36903,NORMAL,2,0,0,0.01206,0.0447,0.0,0.0,6.42076
43.1,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47097,-2.00216,-0.14683,-1.6,-1.0,-1.0,0.0,86.36528,NORMAL,2,0,0,0.01328,0.0447,0.0,0.0,6.42076
43.25,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47097,-2.00213,-0.09283,-1.6,-1.0,-1.0,0.0,86.36153,NORMAL,2,0,0,0.01941,0.0447,0.0,0.0,6.42076
43.4,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47096,-2.00209,-0.03883,-1.6,-1.0,-1.0,0.0,86.35778,NORMAL,2,0,0,0.01479,0.0447,0.0,0.0,6.42076
43.55,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47096,-2.00205,0.01517,-1.6,-1.0,-1.0,0.0,86.35403,NORMAL,2,0,0,0.01174,0.0447,0.0,0.0,6.42076
43.7,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47095,-2.00201,0.06917,-1.6,-1.0,-1.0,0.0,86.35028,NORMAL,2,0,0,0.00531,0.0447,0.0,0.0,6.42076
43.85,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47095,-2.00197,0.12317,-1.6,-1.0,-1.0,0.0,86.34653,NORMAL,2,0,0,0.00592,0.0447,0.0,0.0,6.42076
44.0,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47095,-2.00193,0.17717,-1.6,-1.0,-1.0,0.0,86.34278,NORMAL,2,0,0,0.0065,0.0447,0.0,0.0,6.42076
44.15,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47094,-2.00189,0.23117,-1.6,-1.0,-1.0,0.0,86.33903,NORMAL,2,0,0,0.00308,0.0447,0.0,0.0,6.42076
44.3,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47094,-2.00185,0.28517,-1.6,-1.0,-1.0,0.0,86.33528,NORMAL,2,0,0,0.00875,0.0447,0.0,0.0,6.42076
44.45,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47094,-2.00182,0.33917,-1.6,-1.0,-1.0,0.0,86.33153,NORMAL,2,0,0,0.01085,0.0447,0.0,0.0,6.42076
44.6,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47093,-2.00178,0.39317,-1.6,-1.0,-1.0,0.0,86.32778,NORMAL,2,0,0,0.01768,0.0447,0.0,0.0,6.42076
44.75,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47093,-2.00174,0.44717,-1.6,-1.0,-1.0,0.0,86.32403,NORMAL,2,0,0,0.0243,0.0447,0.0,0.0,6.42076
44.9,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47092,-2.0017,0.50117,-1.6,-1.0,-1.0,0.0,86.32028,NORMAL,2,0,0,0.01511,0.0447,0.0,0.0,6.42076
45.05,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47092,-2.00166,0.55517,-1.6,-1.0,-1.0,0.0,86.31653,NORMAL,2,0,0,0.02115,0.0447,0.0,0.0,6.42076
45.2,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47092,-2.00162,0.60917,-1.6,-1.0,-1.0,0.0,86.31278,NORMAL,2,0,0,0.01199,0.0447,0.0,0.0,6.42076
45.35,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47091,-2.00158,0.66317,-1.6,-1.0,-1.0,0.0,86.30903,NORMAL,2,0,0,0.01232,0.0447,0.0,0.0,6.42076
45.5,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47091,-2.00154,0.71717,-1.6,-1.0,-1.0,0.0,86.30528,NORMAL,2,0,0,0.00941,0.0447,0.0,0.0,6.42076
45.65,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.4709,-2.00151,0.77117,-1.6,-1.0,-1.0,0.0,86.30153,NORMAL,2,0,0,0.02022,0.0447,0.0,0.0,6.42076
45.8,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.4709,-2.00147,0.82472,-1.59064,-1.0,-1.0,0.0,86.29778,NORMAL,2,0,0,0.01347,0.0447,0.0,0.0,6.42076
45.95,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.4709,-2.00143,0.87522,-1.57151,-1.0,-1.0,0.0,86.29403,NORMAL,2,0,0,0.01286,0.0447,0.0,0.0,6.42076
46.1,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47089,-2.00139,0.92572,-1.55238,-1.0,-1.0,0.0,86.29028,NORMAL,2,0,0,0.01858,0.0447,0.0,0.0,6.42076
46.25,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47089,-2.00135,0.97622,-1.53325,-1.0,-1.0,0.0,86.28653,NORMAL,2,0,0,0.01152,0.0447,0.0,0.0,6.42076
46.4,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47089,-2.00131,1.02672,-1.51412,-1.0,-1.0,0.0,86.28278,NORMAL,2,0,0,0.00493,0.0447,0.0,0.0,6.42076
46.55,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47088,-2.00127,1.07722,-1.49499,-1.0,-1.0,0.0,86.27903,NORMAL,2,0,0,0.01881,0.0447,0.0,0.0,6.42076
46.7,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47088,-2.00123,1.12771,-1.47587,-1.0,-1.0,0.0,86.27528,NORMAL,2,0,0,0.01583,0.0447,0.0,0.0,6.42076
46.85,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47087,-2.0012,1.17821,-1.45674,-1.0,-1.0,0.0,86.27153,NORMAL,2,0,0,0.0068,0.0447,0.0,0.0,6.42076
47.0,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47087,-2.00116,1.22871,-1.43761,-1.0,-1.0,0.0,86.26778,NORMAL,2,0,0,0.00976,0.0447,0.0,0.0,6.42076
47.15,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47087,-2.00112,1.27921,-1.41848,-1.0,-1.0,0.0,86.26403,NORMAL,2,0,0,0.0092,0.0447,0.0,0.0,6.42076
47.3,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47086,-2.00108,1.32971,-1.39935,-1.0,-1.0,0.0,86.26028,NORMAL,2,0,0,0.00676,0.0447,0.0,0.0,6.42076
47.45,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47086,-2.00104,1.38021,-1.38022,-1.0,-1.0,0.0,86.25653,NORMAL,2,0,0,0.00663,0.0447,0.0,0.0,6.42076
47.6,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47086,-2.001,1.43071,-1.3611,-1.0,-1.0,0.0,86.25278,NORMAL,2,0,0,0.00641,0.0447,0.0,0.0,6.42076
47.75,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47085,-2.00096,1.48121,-1.34197,-1.0,-1.0,0.0,86.24903,NORMAL,2,0,0,0.00939,0.0447,0.0,0.0,6.42076
47.9,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47085,-2.00092,1.5317,-1.32284,-1.0,-1.0,0.0,86.24528,NORMAL,2,0,0,0.01057,0.0447,0.0,0.0,6.42076
48.05,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47084,-2.00089,1.5822,-1.30371,-1.0,-1.0,0.0,86.24153,NORMAL,2,0,0,0.01065,0.0447,0.0,0.0,6.42076
48.2,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47084,-2.00085,1.6327,-1.28458,-1.0,-1.0,0.0,86.23778,NORMAL,2,0,0,0.01578,0.0447,0.0,0.0,6.42076
48.35,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47084,-2.00081,1.6832,-1.26545,-1.0,-1.0,0.0,86.23403,NORMAL,2,0,0,0.00171,0.0447,0.0,0.0,6.42076
48.5,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47083,-2.00077,1.7337,-1.24633,-1.0,-1.0,0.0,86.23028,NORMAL,2,0,0,0.00531,0.0447,0.0,0.0,6.42076
48.65,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47083,-2.00073,1.7842,-1.2272,-1.0,-1.0,0.0,86.22653,NORMAL,2,0,0,0.00539,0.0447,0.0,0.0,6.42076
48.8,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47083,-2.00069,1.8347,-1.20807,-1.0,-1.0,0.0,86.22278,NORMAL,2,0,0,0.00432,0.0447,0.0,0.0,6.42076
48.95,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47082,-2.00065,1.88519,-1.18894,-1.0,-1.0,0.0,86.21903,NORMAL,2,0,0,0.00872,0.0447,0.0,0.0,6.42076
49.1,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47082,-2.00061,1.93569,-1.16981,-1.0,-1.0,0.0,86.21528,NORMAL,2,0,0,0.00678,0.0447,0.0,0.0,6.42076
49.25,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47081,-2.00058,1.98619,-1.15069,-1.0,-1.0,0.0,86.21153,NORMAL,2,0,0,0.00578,0.0447,0.0,0.0,6.42076
49.4,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47081,-2.00054,2.03669,-1.13156,-1.0,-1.0,0.0,86.20778,NORMAL,2,0,0,0.00608,0.0447,0.0,0.0,6.42076
49.55,P,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.47081,-2.0005,2.08719,-1.11243,-1.0,-1.0,0.0,86.20403,NORMAL,2,0,0,0.00956,0.0447,0.0,0.0,6.42076
49.7,P,task3,TO_PICKUP_T2,WAIT_B1,T2,WS2,-1.4708,-2.00046,2.12,-1.1,-1.0,-1.0,0.0,86.20028,NORMAL,2,0,0,0.00279,0.0447,0.0,0.0,6.42076
49.85,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.47175,-2.00067,2.12,-1.1,5.32901,0.72952,0.0,86.19228,NORMAL,2,0,0,0.00374,0.02367,0.0,1.31638,6.74986
50.0,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.4756,-2.00273,2.12,-1.1,5.33135,0.73372,0.0,86.18161,NORMAL,2,0,0,0.01884,0.02458,0.0,1.31999,6.75076
50.15,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.48315,-2.00432,2.12,-1.1,5.33695,0.7479,0.0,86.17093,NORMAL,2,0,0,0.02732,0.02461,0.0,1.32,6.75076
50.3,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.49035,-2.00624,2.12,-1.1,5.34218,0.86662,0.0,86.16025,NORMAL,2,0,0,0.03073,0.02738,0.0,1.32,6.75076
50.45,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.49681,-2.01062,2.12,-1.1,5.34909,0.79016,0.0,86.14957,NORMAL,2,0,0,0.02751,0.0259,0.0,1.32,6.75076
50.6,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.50236,-2.01609,2.12,-1.1,5.35663,0.81519,0.0,86.13889,NORMAL,2,0,0,0.0262,0.02535,0.0,1.32,6.75076
50.75,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.5069,-2.02245,2.12,-1.1,5.36446,0.82526,0.0,86.12821,NORMAL,2,0,0,0.01866,0.02458,0.0,1.32,6.75076
50.9,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.51028,-2.02949,2.12,-1.1,5.37226,0.81601,0.0,86.11753,NORMAL,2,0,0,0.01134,0.02606,0.0,1.32,6.75076
51.05,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.51237,-2.03703,2.12,-1.1,5.37986,0.8524,0.0,86.10685,NORMAL,2,0,0,0.00948,0.02881,0.0,1.32,6.75076
51.2,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.51057,-2.04501,2.12,-1.1,5.38667,0.7988,0.0,86.09517,NORMAL,2,0,0,0.01846,0.02745,0.04274,1.32,6.7935
51.35,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.49993,-2.052,2.12,-1.1,5.38835,0.79104,0.0,86.07334,NORMAL,2,0,0,0.02287,0.02633,0.06993,1.32,6.82069
51.5,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.48193,-2.05515,2.12,-1.1,5.38517,0.7838,0.0,86.04415,NORMAL,2,0,0,0.02323,0.02539,0.18573,1.32,6.93649
51.65,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.44802,-2.04787,2.12,-1.1,5.36587,0.75705,0.0,85.99429,NORMAL,2,0,0,0.02059,0.02553,0.24732,1.32,6.99808
51.8,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.40992,-2.03006,2.12,-1.1,5.33312,0.72349,0.0,85.93378,NORMAL,2,0,0,0.01986,0.02386,0.29268,1.24041,7.06334
51.95,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.37267,-2.00329,2.12,-1.1,5.29317,0.68049,0.0,85.8668,NORMAL,2,0,0,0.02224,0.02335,0.32222,1.05583,7.13903
52.1,P,task3,TO_PICKUP_T2,SLAM_PATH,T2,WS2,-1.33904,-1.96885,2.12,-1.1,5.24659,0.63391,0.0,85.79587,NORMAL,2,0,0,0.02039,0.0214,0.3336,0.90787,7.19116
52.25,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.31163,-1.93073,2.12,-1.1,5.19957,0.58736,0.00277,85.72546,NORMAL,2,0,0,0.02917,0.01945,0.29813,-0.66582,7.62005
52.4,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.29205,-1.89055,2.12,-1.1,5.1541,0.54099,0.01624,85.66287,NORMAL,2,0,0,0.00338,0.01901,0.26928,-1.024,7.73845
52.55,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.27779,-1.85014,2.12,-1.1,5.11135,0.49812,0.03864,85.60511,NORMAL,2,0,0,0.01183,0.01764,0.24961,-0.97718,7.76993
52.7,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.26587,-1.8179,2.12,-1.1,5.07511,0.46417,0.06317,85.54994,NORMAL,2,0,0,0.0082,0.01683,0.25168,-0.77677,7.82803
52.85,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.25094,-1.79057,2.12,-1.1,5.04356,0.43031,0.09361,85.49762,NORMAL,2,0,0,0.08163,0.01546,0.2214,-0.57715,7.90822
53.0,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.2331,-1.76597,2.12,-1.1,5.0127,0.40008,0.12582,85.45025,NORMAL,2,0,0,0.10041,0.01615,0.20514,-0.63726,7.94092
53.15,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.21128,-1.74157,2.12,-1.1,4.98192,0.37262,0.1592,85.40239,NORMAL,2,0,0,0.03692,0.01511,0.24774,-0.37843,8.04823
53.3,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.18465,-1.71724,2.12,-1.1,4.94656,0.33681,0.20863,85.34942,NORMAL,2,0,0,0.01465,0.01382,0.2195,-0.47973,8.14981
53.45,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.16427,-1.69956,2.12,-1.1,4.9177,0.30788,0.25342,85.30552,NORMAL,2,0,0,0.07681,0.0129,0.17164,-0.44324,8.20981
53.6,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.13836,-1.6804,2.12,-1.1,4.89045,0.28338,0.29478,85.25353,NORMAL,2,0,0,0.09487,0.00925,0.28923,0.06282,8.46965
53.75,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.10465,-1.66067,2.12,-1.1,4.85699,0.255,0.34659,85.19613,NORMAL,2,0,0,0.08671,0.00886,0.26848,0.0637,8.49529
53.9,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.07074,-1.64273,2.12,-1.1,4.82287,0.23129,0.39306,85.14321,NORMAL,2,0,0,0.07379,0.00864,0.2459,0.05718,8.52124
54.05,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.03962,-1.62484,2.12,-1.1,4.79105,0.19704,0.46539,85.09393,NORMAL,2,0,0,0.08171,0.00852,0.21917,-0.4177,8.66873
54.2,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.01482,-1.60879,2.12,-1.1,4.7621,0.17416,0.5171,85.04863,NORMAL,2,0,0,0.09933,0.00904,0.19124,-0.37834,8.7065
54.35,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.99244,-1.59555,2.12,-1.1,4.73835,0.16182,0.54612,85.00814,NORMAL,2,0,0,0.11643,0.00928,0.17544,-0.28218,8.74634
54.5,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.97099,-1.58487,2.12,-1.1,4.71719,0.15428,0.56424,84.9712,NORMAL,2,0,0,0.12871,0.0093,0.15971,-0.21683,8.7784
54.65,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.95161,-1.57494,2.12,-1.1,4.69783,0.14918,0.57667,84.93673,NORMAL,2,0,0,0.15632,0.00943,0.14068,-0.37572,8.86281
54.8,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.92602,-1.56301,2.12,-1.1,4.67876,0.14645,0.58338,84.88624,NORMAL,2,0,0,0.16771,0.00881,0.45368,-0.5893,9.40002
54.95,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.87573,-1.54899,2.12,-1.1,4.64403,0.1415,0.59565,84.79403,NORMAL,2,0,0,0.16164,0.00869,0.45998,-0.33595,9.46967
55.1,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.81748,-1.54275,2.12,-1.1,4.60777,0.14034,0.59851,84.70292,NORMAL,2,0,0,0.16187,0.00786,0.46,0.22623,9.61023
55.25,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.74959,-1.54037,2.12,-1.1,4.57298,0.13704,0.60679,84.61209,NORMAL,2,0,0,0.11359,0.00795,0.46,0.60849,9.76135
55.4,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.68258,-1.53652,2.12,-1.1,4.53813,0.12757,0.63081,84.51885,NORMAL,2,0,0,0.07842,0.00892,0.46,0.54501,9.79219
55.55,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.62446,-1.5282,2.12,-1.1,4.50096,0.11351,0.66735,84.45236,NORMAL,2,0,0,0.13131,0.00924,-0.0253,-0.89617,10.63779
55.7,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.59778,-1.52272,2.12,-1.1,4.47846,0.10804,0.68184,84.43796,NORMAL,2,0,0,0.16952,0.00813,-0.03497,-0.92392,10.6544
55.85,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.58567,-1.5187,2.12,-1.1,4.46739,0.11026,0.67596,84.4228,NORMAL,2,0,0,0.17107,0.0074,-0.035,-0.924,10.65445
56.0,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.5625,-1.51139,2.12,-1.1,4.45527,0.14267,0.10669,84.3599,NORMAL,2,0,0,0.09157,0.00733,0.2602,0.63999,11.8503
56.15,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.53495,-1.50517,2.12,-1.1,4.43528,0.1312,0.11188,84.31257,NORMAL,2,0,0,0.02182,0.00824,0.15767,0.73264,11.97599
56.3,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.51071,-1.50268,2.12,-1.1,4.42043,0.13299,0.11106,84.2786,NORMAL,2,0,0,0.093,0.00824,0.10868,0.80218,12.04237
56.45,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.49523,-1.50312,2.12,-1.1,4.41256,0.14829,0.1042,84.25162,NORMAL,2,0,0,0.1245,0.00754,0.09606,0.81409,12.066
56.6,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.47742,-1.50081,2.12,-1.1,4.40466,0.168,0.09567,84.2062,NORMAL,2,0,0,0.15305,0.00759,0.13596,0.821,12.68873
56.75,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.4617,-1.49656,2.12,-1.1,4.39336,0.17136,0.52361,84.1768,NORMAL,2,0,0,0.09393,0.0081,0.10142,0.17618,12.88447
56.9,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.44907,-1.48891,2.12,-1.1,4.38203,0.17217,0.52173,84.15279,NORMAL,2,0,0,0.05383,0.00739,0.1153,-0.01874,12.94708
57.05,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.43406,-1.47861,2.12,-1.1,4.36676,0.17966,0.4767,84.12666,NORMAL,2,0,0,0.04166,0.00739,0.12077,0.00195,12.95879
57.2,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.41832,-1.46803,2.12,-1.1,4.35055,0.16915,0.43381,84.09955,NORMAL,2,0,0,0.0494,0.00741,0.12534,0.03548,12.97489
57.35,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.39053,-1.44877,2.12,-1.1,4.32747,0.15372,0.37464,84.05273,NORMAL,2,0,0,0.06932,0.00744,0.28942,-0.24519,13.22373
57.5,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.35438,-1.42365,2.12,-1.1,4.29049,0.12172,0.26587,83.99303,NORMAL,2,0,0,0.09894,0.00753,0.30473,-0.11542,13.27148
57.65,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.3128,-1.39739,2.12,-1.1,4.25044,0.11593,0.17394,83.92921,NORMAL,2,0,0,0.18311,0.00757,0.33934,0.02345,13.3408
57.8,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.26784,-1.36987,2.12,-1.1,4.20739,0.16489,0.10718,83.86056,NORMAL,2,0,0,0.25337,0.0078,0.35514,0.16783,13.39271
57.95,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.22175,-1.34071,2.12,-1.1,4.16241,0.22063,0.07469,83.78877,NORMAL,2,0,0,0.30175,0.00791,0.36097,0.21868,13.41234
58.1,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.17892,-1.3116,2.12,-1.1,4.11714,0.18657,0.08797,83.71773,NORMAL,2,0,0,0.27243,0.00777,0.31887,0.19183,13.48207
58.25,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.14374,-1.28651,2.12,-1.1,4.07792,0.21828,0.07557,83.65678,NORMAL,2,0,0,0.2191,0.00774,0.26688,0.17124,13.54007
58.4,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.11528,-1.26529,2.12,-1.1,4.04514,0.24679,0.06522,83.60561,NORMAL,2,0,0,0.16509,0.00778,0.21716,0.14858,13.59729
58.55,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.08348,-1.24016,2.12,-1.1,4.01513,0.27356,0.0562,83.54734,NORMAL,2,0,0,0.12831,0.00782,0.45509,0.48933,13.93972
58.7,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.03314,-1.19828,2.12,-1.1,3.96218,0.32044,0.06941,83.45514,NORMAL,2,0,0,0.10028,0.00788,0.45999,0.43897,13.95889
58.85,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.01679,-1.15281,2.12,-1.1,3.90172,0.37289,0.11012,83.36285,NORMAL,2,0,0,0.09466,0.00776,0.46,0.39922,13.97138
59.0,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.06365,-1.10352,2.12,-1.1,3.83935,0.37377,0.15772,83.27099,NORMAL,2,0,0,0.07208,0.0078,0.46,0.2888,13.99898
59.15,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.10819,-1.05172,2.12,-1.1,3.77524,0.33747,0.20765,83.17958,NORMAL,2,0,0,0.04591,0.00776,0.46,0.21255,14.01805
59.3,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.15084,-0.99876,2.12,-1.1,3.71064,0.37652,0.15422,83.08782,NORMAL,2,0,0,0.04667,0.0078,0.46,0.3453,14.07827
59.45,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.19072,-0.94333,2.12,-1.1,3.64518,0.32201,0.23101,82.99629,NORMAL,2,0,0,0.03935,0.00767,0.46,0.18625,14.11803
59.6,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.22824,-0.88539,2.12,-1.1,3.57813,0.267,0.32416,82.90569,NORMAL,2,0,0,0.02932,0.00763,0.46,-0.00432,14.16567
59.75,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.26523,-0.82724,2.12,-1.1,3.51076,0.26396,0.32977,82.8156,NORMAL,2,0,0,0.02972,0.0078,0.46,-0.01831,14.18098
59.9,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.30234,-0.76924,2.12,-1.1,3.44354,0.28723,0.28808,82.72543,NORMAL,2,0,0,0.02617,0.00792,0.46,-0.03623,14.18926
60.05,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.3399,-0.71141,2.12,-1.1,3.37646,0.26789,0.22178,82.63528,NORMAL,2,0,0,0.02496,0.00792,0.46,-0.00651,14.19669
