t,mode,task_id,task_state,motion_mode,active_tool,b1_station,robot_x,robot_y,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,pose_error,kalman_covariance,control_v,control_w,control_tv
81.0,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02472,-0.34002,1.44028,-0.80385,-1.0,-1.0,0.0,89.00139,NORMAL,2,0,0,0.0222,0.00081,0.0,0.0,3.78672
81.15,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02472,-0.34002,1.44682,-0.81004,-1.0,-1.0,0.0,88.99764,NORMAL,2,0,0,0.01598,0.00081,0.0,0.0,3.78672
81.3,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.34001,1.45335,-0.81623,-1.0,-1.0,0.0,88.99389,NORMAL,2,0,0,0.01116,0.00081,0.0,0.0,3.78672
81.45,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.34,1.45988,-0.82242,-1.0,-1.0,0.0,88.99014,NORMAL,2,0,0,0.01172,0.00081,0.0,0.0,3.78672
81.6,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33999,1.46641,-0.82861,-1.0,-1.0,0.0,88.98639,NORMAL,2,0,0,0.01733,0.00081,0.0,0.0,3.78672
81.75,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33998,1.47294,-0.83481,-1.0,-1.0,0.0,88.98264,NORMAL,2,0,0,0.02424,0.00081,0.0,0.0,3.78672
81.9,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33997,1.47948,-0.841,-1.0,-1.0,0.0,88.97889,NORMAL,2,0,0,0.03069,0.00081,0.0,0.0,3.78672
82.05,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33997,1.48601,-0.84719,-1.0,-1.0,0.0,88.97514,NORMAL,2,0,0,0.03593,0.00081,0.0,0.0,3.78672
82.2,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33995,1.49254,-0.85338,-1.0,-1.0,0.0,88.97139,NORMAL,2,0,0,0.0395,0.00081,0.0,0.0,3.78672
82.35,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33995,1.49907,-0.85957,-1.0,-1.0,0.0,88.96764,NORMAL,2,0,0,0.04112,0.00081,0.0,0.0,3.78672
82.5,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33993,1.50561,-0.86576,-1.0,-1.0,0.0,88.96389,NORMAL,2,0,0,0.04065,0.00081,0.0,0.0,3.78672
82.65,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33992,1.51214,-0.87195,-1.0,-1.0,0.0,88.96014,NORMAL,2,0,0,0.03809,0.00081,0.0,0.0,3.78672
82.8,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33991,1.51867,-0.87814,-1.0,-1.0,0.0,88.95639,NORMAL,2,0,0,0.03361,0.00081,0.0,0.0,3.78672
82.95,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.3399,1.5252,-0.88433,-1.0,-1.0,0.0,88.95264,NORMAL,2,0,0,0.02746,0.00081,0.0,0.0,3.78672
83.1,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02473,-0.33989,1.53173,-0.89052,-1.0,-1.0,0.0,88.94889,NORMAL,2,0,0,0.0201,0.00081,0.0,0.0,3.78672
83.25,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33988,1.53827,-0.89672,-1.0,-1.0,0.0,88.94514,NORMAL,2,0,0,0.01225,0.00081,0.0,0.0,3.78672
83.4,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33985,1.5448,-0.90291,-1.0,-1.0,0.0,88.94139,NORMAL,2,0,0,0.00658,0.00081,0.0,0.0,3.78672
83.55,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33983,1.55133,-0.9091,-1.0,-1.0,0.0,88.93764,NORMAL,2,0,0,0.01004,0.00081,0.0,0.0,3.78672
83.7,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33978,1.55786,-0.91529,-1.0,-1.0,0.0,88.93389,NORMAL,2,0,0,0.01744,0.00081,0.0,0.0,3.78672
83.85,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33979,1.5644,-0.92148,-1.0,-1.0,0.0,88.93014,NORMAL,2,0,0,0.0246,0.00081,0.0,0.0,3.78672
84.0,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.3397,1.57093,-0.92767,-1.0,-1.0,0.0,88.92639,NORMAL,2,0,0,0.03061,0.00081,0.0,0.0,3.78672
84.15,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33967,1.57746,-0.93386,-1.0,-1.0,0.0,88.92264,NORMAL,2,0,0,0.03504,0.00081,0.0,0.0,3.78672
84.3,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33965,1.58399,-0.94005,-1.0,-1.0,0.0,88.91889,NORMAL,2,0,0,0.03771,0.00081,0.0,0.0,3.78672
84.45,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33962,1.59053,-0.94624,-1.0,-1.0,0.0,88.91514,NORMAL,2,0,0,0.03856,0.00081,0.0,0.0,3.78672
84.6,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33959,1.59706,-0.95244,-1.0,-1.0,0.0,88.91139,NORMAL,2,0,0,0.0377,0.00081,0.0,0.0,3.78672
84.75,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02474,-0.33956,1.60359,-0.95863,-1.0,-1.0,0.0,88.90764,NORMAL,2,0,0,0.03538,0.00081,0.0,0.0,3.78672
84.9,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33953,1.61012,-0.96482,-1.0,-1.0,0.0,88.90389,NORMAL,2,0,0,0.03203,0.00081,0.0,0.0,3.78672
85.05,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33951,1.61665,-0.97101,-1.0,-1.0,0.0,88.90014,NORMAL,2,0,0,0.02824,0.00081,0.0,0.0,3.78672
85.2,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33948,1.62319,-0.9772,-1.0,-1.0,0.0,88.89639,NORMAL,2,0,0,0.02483,0.00081,0.0,0.0,3.78672
85.35,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33945,1.62972,-0.98339,-1.0,-1.0,0.0,88.89264,NORMAL,2,0,0,0.02268,0.00081,0.0,0.0,3.78672
85.5,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33942,1.63625,-0.98958,-1.0,-1.0,0.0,88.88889,NORMAL,2,0,0,0.02238,0.00081,0.0,0.0,3.78672
85.65,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33939,1.64278,-0.99577,-1.0,-1.0,0.0,88.88514,NORMAL,2,0,0,0.02369,0.00081,0.0,0.0,3.78672
85.8,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33936,1.64932,-1.00196,-1.0,-1.0,0.0,88.88139,NORMAL,2,0,0,0.02579,0.00081,0.0,0.0,3.78672
85.95,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33934,1.65585,-1.00815,-1.0,-1.0,0.0,88.87764,NORMAL,2,0,0,0.02786,0.00081,0.0,0.0,3.78672
86.1,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02475,-0.33931,1.66238,-1.01435,-1.0,-1.0,0.0,88.87389,NORMAL,2,0,0,0.02935,0.00081,0.0,0.0,3.78672
86.25,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02476,-0.33928,1.66891,-1.02054,-1.0,-1.0,0.0,88.87014,NORMAL,2,0,0,0.03002,0.00081,0.0,0.0,3.78672
86.4,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02476,-0.33925,1.67545,-1.02673,-1.0,-1.0,0.0,88.86639,NORMAL,2,0,0,0.02991,0.00081,0.0,0.0,3.78672
86.55,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02476,-0.33922,1.68198,-1.03292,-1.0,-1.0,0.0,88.86264,NORMAL,2,0,0,0.02926,0.00081,0.0,0.0,3.78672
86.7,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02476,-0.3392,1.68851,-1.03911,-1.0,-1.0,0.0,88.85889,NORMAL,2,0,0,0.02852,0.00081,0.0,0.0,3.78672
86.85,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-2.02476,-0.33917,1.69504,-1.0453,-1.0,-1.0,0.0,88.85514,NORMAL,2,0,0,0.02818,0.00081,0.0,0.0,3.78672
87.0,LQR,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,WS2,-2.02476,-0.33914,1.7,-1.05,-1.0,-1.0,0.0,88.85139,NORMAL,2,0,0,0.02861,0.00081,0.0,0.0,3.78672
87.15,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.02524,-0.33951,1.7,-1.05,4.33946,0.44191,0.07319,88.84667,NORMAL,2,0,0,0.02956,0.00081,0.0,0.87595,4.00571
87.3,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.02795,-0.34307,1.7,-1.05,4.34202,0.43368,0.0685,88.83748,NORMAL,2,0,0,0.03071,0.00081,0.0,1.23336,4.09506
87.45,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.0345,-0.34601,1.7,-1.05,4.34836,0.41662,0.05775,88.82709,NORMAL,2,0,0,0.03227,0.00081,0.0,1.3031,4.11249
87.6,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.04039,-0.34971,1.7,-1.05,4.35561,0.39575,0.03916,88.81466,NORMAL,2,0,0,0.03158,0.00081,0.04564,1.3167,4.16153
87.75,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.04205,-0.36112,1.7,-1.05,4.3616,0.37896,0.02721,88.79384,NORMAL,2,0,0,0.03163,0.00081,0.06459,1.31936,4.18115
87.9,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.03704,-0.37827,1.7,-1.05,4.3653,0.37192,0.02882,88.7597,NORMAL,2,0,0,0.0296,0.00081,0.34754,1.31987,4.46423
88.05,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-2.00785,-0.41031,1.7,-1.05,4.35727,0.38405,0.02607,88.67421,NORMAL,2,0,0,0.02417,0.0008,0.4622,1.31998,4.57892
88.2,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.94997,-0.44801,1.7,-1.05,4.32388,0.42983,0.01693,88.57498,NORMAL,2,0,0,0.0208,0.0008,0.48458,1.32,4.60129
88.35,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.88585,-0.47484,1.7,-1.05,4.27762,0.48843,0.00811,88.47308,NORMAL,2,0,0,0.01722,0.0008,0.48894,1.31011,4.60813
88.5,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.81712,-0.48799,1.7,-1.05,4.22258,0.55526,0.00196,88.37106,NORMAL,2,0,0,0.0124,0.00081,0.48979,1.06762,4.6696
88.65,LQR,task3,TO_PICKUP_T2,ROUTE,T2,WS2,-1.74628,-0.48828,1.7,-1.05,4.15967,0.625,0.0,88.27037,NORMAL,2,0,0,0.00922,0.00082,0.48996,0.77666,4.74251
88.8,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.67526,-0.47871,1.7,-1.05,4.09192,0.61818,1e-05,88.17111,NORMAL,2,0,0,0.01143,0.00082,0.48999,0.54376,4.80077
88.95,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.60497,-0.46226,1.7,-1.05,4.0216,0.608,0.00037,88.07295,NORMAL,2,0,0,0.01752,0.00082,0.49,0.37717,4.84242
89.1,LQR,task3,TO_PICKUP_T2,ROUTE,T2,WS2,-1.53559,-0.44103,1.7,-1.05,3.94992,0.80117,0.0,87.97556,NORMAL,2,0,0,0.02444,0.00083,0.49,0.26249,4.87109
89.25,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.467,-0.4165,1.7,-1.05,3.87751,0.5464,0.01409,87.8787,NORMAL,2,0,0,0.03087,0.00083,0.49,0.19369,4.88829
89.4,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.39914,-0.38967,1.7,-1.05,3.80469,0.543,0.01542,87.78214,NORMAL,2,0,0,0.03609,0.00083,0.49,0.14424,4.90066
89.55,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.33149,-0.36096,1.7,-1.05,3.73154,0.55156,0.01219,87.68583,NORMAL,2,0,0,0.03963,0.00083,0.49,0.10504,4.91046
89.7,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.26411,-0.33093,1.7,-1.05,3.65775,0.5433,0.00467,87.58972,NORMAL,2,0,0,0.04115,0.00084,0.49,0.07291,4.91849
89.85,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.19722,-0.30007,1.7,-1.05,3.58406,0.54224,0.00283,87.49376,NORMAL,2,0,0,0.04068,0.00084,0.49,0.0477,4.92479
90.0,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.13068,-0.26867,1.7,-1.05,3.51042,0.55245,0.00214,87.39791,NORMAL,2,0,0,0.03811,0.00084,0.49,0.03085,4.929
90.15,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-1.06429,-0.2369,1.7,-1.05,3.43685,0.58247,0.00178,87.30215,NORMAL,2,0,0,0.03354,0.00084,0.49,0.01861,4.93206
90.3,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.99808,-0.20493,1.7,-1.05,3.36335,0.54018,0.01658,87.20643,NORMAL,2,0,0,0.02721,0.00084,0.49,0.01653,4.93293
90.45,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.93191,-0.17281,1.7,-1.05,3.28981,0.49183,0.04273,87.11071,NORMAL,2,0,0,0.01943,0.00084,0.49,0.02488,4.93501
90.6,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.86581,-0.14047,1.7,-1.05,3.21627,0.45077,0.07451,87.01493,NORMAL,2,0,0,0.01071,0.00084,0.49,0.03724,4.9381
90.75,LQR,task3,TO_PICKUP_T2,ROUTE,T2,WS2,-0.79995,-0.10776,1.7,-1.05,3.14272,0.6284,0.0,86.91916,NORMAL,2,0,0,0.00276,0.00085,0.49,-0.01376,4.95276
90.9,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.73432,-0.07495,1.7,-1.05,3.06936,0.61119,0.0002,86.8234,NORMAL,2,0,0,0.00853,0.00085,0.49,-0.03961,4.95922
91.05,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.66836,-0.04257,1.7,-1.05,2.99601,0.37632,0.15448,86.72761,NORMAL,2,0,0,0.01711,0.00085,0.49,0.04956,4.98262
91.2,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.6022,-0.01012,1.7,-1.05,2.92239,0.37344,0.15815,86.63166,NORMAL,2,0,0,0.02522,0.00085,0.49,0.06984,4.98835
91.35,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.53644,0.0231,1.7,-1.05,2.84876,0.388,0.14002,86.5357,NORMAL,2,0,0,0.03177,0.00085,0.49,0.04126,4.99549
91.5,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.47783,0.05302,1.7,-1.05,2.7774,0.3745,0.1011,86.4481,NORMAL,2,0,0,0.03749,0.00085,0.35437,-0.13278,5.17463
91.65,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.43299,0.07696,1.7,-1.05,2.72415,0.37413,0.08016,86.37824,NORMAL,2,0,0,0.03939,0.00084,0.33233,-0.22216,5.21902
91.8,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.39192,0.09815,1.7,-1.05,2.67654,0.38206,0.06826,86.31271,NORMAL,2,0,0,0.03913,0.00084,0.30305,-0.23965,5.25267
91.95,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.35296,0.11634,1.7,-1.05,2.63282,0.39238,0.05958,86.2521,NORMAL,2,0,0,0.03779,0.00084,0.28785,-0.23092,5.27005
92.1,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.31419,0.13267,1.7,-1.05,2.5906,0.40415,0.0522,86.1935,NORMAL,2,0,0,0.03509,0.00084,0.2841,-0.21973,5.2766
92.25,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.27865,0.14635,1.7,-1.05,2.55057,0.41737,0.04605,86.13784,NORMAL,2,0,0,0.03116,0.00084,0.24328,-0.19522,5.32354
92.4,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.24808,0.15717,1.7,-1.05,2.51649,0.43004,0.04157,86.08979,NORMAL,2,0,0,0.02652,0.00083,0.2091,-0.17351,5.36315
92.55,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.20577,0.17064,1.7,-1.05,2.4775,0.44396,0.0366,86.02734,NORMAL,2,0,0,0.02263,0.00084,0.26779,0.01951,5.76092
92.7,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.16988,0.1806,1.7,-1.05,2.43781,0.4562,0.05215,85.97599,NORMAL,2,0,0,0.01947,0.00084,0.25792,-0.17944,5.85605
92.85,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.13672,0.1897,1.7,-1.05,2.40124,0.4513,0.07403,85.92426,NORMAL,2,0,0,0.01887,0.00084,0.20079,-0.23304,5.93532
93.0,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.11286,0.19588,1.7,-1.05,2.37466,0.43374,0.09025,85.88513,NORMAL,2,0,0,0.021,0.00083,0.1582,-0.21598,5.98217
93.15,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.09115,0.20073,1.7,-1.05,2.35253,0.42116,0.10286,85.85129,NORMAL,2,0,0,0.02462,0.00083,0.15153,-0.19203,5.99482
93.3,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.06911,0.2048,1.7,-1.05,2.3309,0.41068,0.11399,85.81803,NORMAL,2,0,0,0.02813,0.00083,0.15447,-0.16859,6.00362
93.45,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.04623,0.20825,1.7,-1.05,2.30889,0.40828,0.11662,85.78419,NORMAL,2,0,0,0.03086,0.00083,0.15975,-0.14388,6.01508
93.6,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,-0.02188,0.21113,1.7,-1.05,2.28606,0.41132,0.11328,85.74918,NORMAL,2,0,0,0.03249,0.00083,0.17014,-0.1171,6.03216
93.75,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.00435,0.21356,1.7,-1.05,2.2618,0.41389,0.11051,85.71221,NORMAL,2,0,0,0.033,0.00083,0.18199,-0.09401,6.04978
93.9,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.02653,0.21505,1.7,-1.05,2.23972,0.41464,0.10971,85.67895,NORMAL,2,0,0,0.03234,0.00083,0.15257,0.03506,6.13128
94.05,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.05124,0.21609,1.7,-1.05,2.21771,0.41104,0.11359,85.64503,NORMAL,2,0,0,0.03111,0.00083,0.16672,0.06626,6.15324
94.2,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.07276,0.21744,1.7,-1.05,2.19598,0.37113,0.16112,85.61218,NORMAL,2,0,0,0.02981,0.00083,0.13154,-0.13212,6.24242
94.35,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.11042,0.22046,1.7,-1.05,2.17014,0.36809,0.16508,85.55867,NORMAL,2,0,0,0.03021,0.00083,0.42006,0.32961,6.64637
94.5,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.16878,0.22302,1.7,-1.05,2.1206,0.36613,0.16766,85.46942,NORMAL,2,0,0,0.02979,0.00084,0.47635,0.44847,6.73238
94.65,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.23898,0.22481,1.7,-1.05,2.06016,0.36092,0.17461,85.37305,NORMAL,2,0,0,0.02893,0.00085,0.48734,0.4371,6.75131
94.8,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.31084,0.23103,1.7,-1.05,1.99475,0.35038,0.18912,85.27559,NORMAL,2,0,0,0.02928,0.00086,0.48948,0.34348,6.77686
94.95,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.38268,0.24189,1.7,-1.05,1.92718,0.33705,0.20828,85.17846,NORMAL,2,0,0,0.03065,0.00086,0.4899,0.21823,6.80859
95.1,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.45504,0.25569,1.7,-1.05,1.85809,0.32192,0.23114,85.08188,NORMAL,2,0,0,0.03172,0.00086,0.48998,0.20822,6.83816
95.25,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.5268,0.27115,1.7,-1.05,1.78817,0.3047,0.25862,84.98507,NORMAL,2,0,0,0.03163,0.00087,0.49,0.22817,6.84676
95.4,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.5976,0.28897,1.7,-1.05,1.71881,0.28578,0.2906,84.88833,NORMAL,2,0,0,0.02971,0.00087,0.49,0.17692,6.85958
95.55,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.66868,0.30935,1.7,-1.05,1.64802,0.2753,0.30909,84.79187,NORMAL,2,0,0,0.02748,0.00087,0.49,0.12507,6.87254
95.7,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.73923,0.33121,1.7,-1.05,1.57691,0.28179,0.29757,84.69565,NORMAL,2,0,0,0.02421,0.00087,0.49,0.10164,6.8784
95.85,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.80917,0.35388,1.7,-1.05,1.50569,0.29131,0.05059,84.59902,NORMAL,2,0,0,0.02094,0.00087,0.49,0.29059,6.92564
96.0,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.87744,0.37859,1.7,-1.05,1.43555,0.28224,0.05342,84.50184,NORMAL,2,0,0,0.01894,0.00088,0.49,0.28844,6.93061
96.15,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.94453,0.40652,1.7,-1.05,1.36473,0.28646,0.0521,84.40477,NORMAL,2,0,0,0.01975,0.00088,0.49,0.24885,6.94051
96.3,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.01055,0.43711,1.7,-1.05,1.29335,0.60226,0.00015,84.30791,NORMAL,2,0,0,0.02313,0.00088,0.49,0.22854,6.94866
96.45,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.07554,0.46998,1.7,-1.05,1.22162,0.60169,0.00016,84.2111,NORMAL,2,0,0,0.02786,0.00088,0.49,0.21077,6.9531
96.6,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.1396,0.50513,1.7,-1.05,1.14947,0.60611,9e-05,84.11443,NORMAL,2,0,0,0.03264,0.00088,0.49,0.17906,6.96103
96.75,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.20064,0.54095,1.7,-1.05,1.07777,0.39586,0.02353,84.01978,NORMAL,2,0,0,0.03626,0.00088,0.45703,0.13187,7.0058
96.9,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.256,0.5749,1.7,-1.05,1.01117,0.43567,0.01591,83.93224,NORMAL,2,0,0,0.03872,0.00088,0.41564,0.1142,7.05161
97.05,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.30554,0.60646,1.7,-1.05,0.95068,0.47583,0.00973,83.85254,NORMAL,2,0,0,0.03968,0.00088,0.3754,0.10241,7.0948
97.2,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.34981,0.63565,1.7,-1.05,0.89601,0.51464,0.0052,83.78022,NORMAL,2,0,0,0.03882,0.00087,0.3391,0.09126,7.13388
97.35,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.38948,0.6626,1.7,-1.05,0.84659,0.55131,0.00221,83.71448,NORMAL,2,0,0,0.03605,0.00087,0.3072,0.08014,7.16856
97.5,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.42517,0.68749,1.7,-1.05,0.80177,0.58563,0.00055,83.65452,NORMAL,2,0,0,0.03142,0.00086,0.27949,0.06916,7.19902
97.65,LQR,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.4575,0.71053,1.7,-1.05,0.76093,0.61766,0.0,83.59956,NORMAL,2,0,0,0.02509,0.00086,0.25554,0.05842,7.22565
97.8,LQR,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.48693,0.73194,1.7,-1.05,0.72354,0.64697,0.0,83.54894,NORMAL,2,0,0,0.0174,0.00086,0.23491,0.0482,7.24884
97.95,LQR,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.51392,0.75189,1.7,-1.05,0.68913,0.67358,0.0,83.50206,NORMAL,2,0,0,0.00879,0.00085,0.2171,0.03907,7.26893
98.1,LQR,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.53882,0.77054,1.7,-1.05,0.65725,0.69864,0.0,83.45841,NORMAL,2,0,0,0.00179,0.00085,0.20157,0.0312,7.28642
