t,mode,task_id,task_state,motion_mode,active_tool,b1_station,robot_x,robot_y,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,pose_error,kalman_covariance,control_v,control_w,control_tv
29.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36523,-2.04557,-1.5,0.78645,-1.0,-1.0,0.0,86.48086,NORMAL,2,0,0,0.01286,0.0447,0.0,0.0,5.60939
29.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36524,-2.04555,-1.5,0.75045,-1.0,-1.0,0.0,86.47836,NORMAL,2,0,0,0.0016,0.0447,0.0,0.0,5.60939
29.4,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36524,-2.04553,-1.5,0.71445,-1.0,-1.0,0.0,86.47586,NORMAL,2,0,0,0.00839,0.0447,0.0,0.0,5.60939
29.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36525,-2.04551,-1.5,0.67845,-1.0,-1.0,0.0,86.47336,NORMAL,2,0,0,0.00817,0.0447,0.0,0.0,5.60939
29.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36525,-2.04549,-1.5,0.64245,-1.0,-1.0,0.0,86.47086,NORMAL,2,0,0,0.00985,0.0447,0.0,0.0,5.60939
29.7,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36526,-2.04547,-1.5,0.60645,-1.0,-1.0,0.0,86.46836,NORMAL,2,0,0,0.01099,0.0447,0.0,0.0,5.60939
29.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36526,-2.04545,-1.5,0.57045,-1.0,-1.0,0.0,86.46586,NORMAL,2,0,0,0.00555,0.0447,0.0,0.0,5.60939
29.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36527,-2.04543,-1.5,0.53445,-1.0,-1.0,0.0,86.46336,NORMAL,2,0,0,0.0094,0.0447,0.0,0.0,5.60939
30.0,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36527,-2.04541,-1.5,0.49845,-1.0,-1.0,0.0,86.46086,NORMAL,2,0,0,0.01085,0.0447,0.0,0.0,5.60939
30.1,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36528,-2.04539,-1.5,0.46245,-1.0,-1.0,0.0,86.45836,NORMAL,2,0,0,0.00797,0.0447,0.0,0.0,5.60939
30.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36528,-2.04537,-1.5,0.42645,-1.0,-1.0,0.0,86.45586,NORMAL,2,0,0,0.00637,0.0447,0.0,0.0,5.60939
30.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36529,-2.04535,-1.5,0.39045,-1.0,-1.0,0.0,86.45336,NORMAL,2,0,0,0.01665,0.0447,0.0,0.0,5.60939
30.4,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36529,-2.04533,-1.5,0.35445,-1.0,-1.0,0.0,86.45086,NORMAL,2,0,0,0.01531,0.0447,0.0,0.0,5.60939
30.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3653,-2.04531,-1.5,0.31845,-1.0,-1.0,0.0,86.44836,NORMAL,2,0,0,0.01796,0.0447,0.0,0.0,5.60939
30.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3653,-2.04529,-1.5,0.28245,-1.0,-1.0,0.0,86.44586,NORMAL,2,0,0,0.01544,0.0447,0.0,0.0,5.60939
30.7,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36531,-2.04527,-1.5,0.24645,-1.0,-1.0,0.0,86.44336,NORMAL,2,0,0,0.01192,0.0447,0.0,0.0,5.60939
30.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36531,-2.04525,-1.5,0.21045,-1.0,-1.0,0.0,86.44086,NORMAL,2,0,0,0.00183,0.0447,0.0,0.0,5.60939
30.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36532,-2.04523,-1.5,0.17445,-1.0,-1.0,0.0,86.43836,NORMAL,2,0,0,0.00144,0.0447,0.0,0.0,5.60939
31.0,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36532,-2.04521,-1.5,0.13845,-1.0,-1.0,0.0,86.43586,NORMAL,2,0,0,0.0035,0.0447,0.0,0.0,5.60939
31.1,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36533,-2.04519,-1.5,0.10245,-1.0,-1.0,0.0,86.43336,NORMAL,2,0,0,0.0114,0.0447,0.0,0.0,5.60939
31.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36533,-2.04517,-1.5,0.06645,-1.0,-1.0,0.0,86.43086,NORMAL,2,0,0,0.00858,0.0447,0.0,0.0,5.60939
31.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36534,-2.04515,-1.5,0.03045,-1.0,-1.0,0.0,86.42836,NORMAL,2,0,0,0.01178,0.0447,0.0,0.0,5.60939
31.4,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36534,-2.04513,-1.5,-0.00555,-1.0,-1.0,0.0,86.42586,NORMAL,2,0,0,0.0129,0.0447,0.0,0.0,5.60939
31.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36535,-2.04511,-1.5,-0.04155,-1.0,-1.0,0.0,86.42336,NORMAL,2,0,0,0.00902,0.0447,0.0,0.0,5.60939
31.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36535,-2.04509,-1.5,-0.07755,-1.0,-1.0,0.0,86.42086,NORMAL,2,0,0,0.01605,0.0447,0.0,0.0,5.60939
31.7,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36536,-2.04507,-1.5,-0.11355,-1.0,-1.0,0.0,86.41836,NORMAL,2,0,0,0.00238,0.0447,0.0,0.0,5.60939
31.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36536,-2.04505,-1.5,-0.14955,-1.0,-1.0,0.0,86.41586,NORMAL,2,0,0,0.0052,0.0447,0.0,0.0,5.60939
31.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36537,-2.04503,-1.5,-0.18555,-1.0,-1.0,0.0,86.41336,NORMAL,2,0,0,0.00519,0.0447,0.0,0.0,5.60939
32.0,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36537,-2.04501,-1.5,-0.22155,-1.0,-1.0,0.0,86.41086,NORMAL,2,0,0,0.00434,0.0447,0.0,0.0,5.60939
32.15,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36538,-2.04498,-1.5,-0.27555,-1.0,-1.0,0.0,86.40711,NORMAL,2,0,0,0.00507,0.0447,0.0,0.0,5.60939
32.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36539,-2.04495,-1.5,-0.32955,-1.0,-1.0,0.0,86.40336,NORMAL,2,0,0,0.00373,0.0447,0.0,0.0,5.60939
32.45,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3654,-2.04492,-1.5,-0.38355,-1.0,-1.0,0.0,86.39961,NORMAL,2,0,0,0.0063,0.0447,0.0,0.0,5.60939
32.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3654,-2.04489,-1.5,-0.43755,-1.0,-1.0,0.0,86.39586,NORMAL,2,0,0,0.01702,0.0447,0.0,0.0,5.60939
32.75,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36541,-2.04486,-1.5,-0.49155,-1.0,-1.0,0.0,86.39211,NORMAL,2,0,0,0.01014,0.0447,0.0,0.0,5.60939
32.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36542,-2.04483,-1.5,-0.54555,-1.0,-1.0,0.0,86.38836,NORMAL,2,0,0,0.01277,0.0447,0.0,0.0,5.60939
33.05,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36543,-2.0448,-1.5,-0.59955,-1.0,-1.0,0.0,86.38461,NORMAL,2,0,0,0.00662,0.0447,0.0,0.0,5.60939
33.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36543,-2.04477,-1.5,-0.65355,-1.0,-1.0,0.0,86.38086,NORMAL,2,0,0,0.00294,0.0447,0.0,0.0,5.60939
33.35,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36544,-2.04474,-1.5,-0.70755,-1.0,-1.0,0.0,86.37711,NORMAL,2,0,0,0.00172,0.0447,0.0,0.0,5.60939
33.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36545,-2.0447,-1.5,-0.76155,-1.0,-1.0,0.0,86.37336,NORMAL,2,0,0,0.00048,0.0447,0.0,0.0,5.60939
33.65,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36546,-2.04467,-1.5,-0.81555,-1.0,-1.0,0.0,86.36961,NORMAL,2,0,0,0.00233,0.0447,0.0,0.0,5.60939
33.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36546,-2.04464,-1.5,-0.86955,-1.0,-1.0,0.0,86.36586,NORMAL,2,0,0,0.00596,0.0447,0.0,0.0,5.60939
33.95,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36547,-2.04461,-1.5,-0.92355,-1.0,-1.0,0.0,86.36211,NORMAL,2,0,0,0.0098,0.0447,0.0,0.0,5.60939
34.1,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36548,-2.04458,-1.5,-0.97755,-1.0,-1.0,0.0,86.35836,NORMAL,2,0,0,0.01832,0.0447,0.0,0.0,5.60939
34.25,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36549,-2.04455,-1.5,-1.03155,-1.0,-1.0,0.0,86.35461,NORMAL,2,0,0,0.01461,0.0447,0.0,0.0,5.60939
34.4,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36549,-2.04452,-1.5,-1.08555,-1.0,-1.0,0.0,86.35086,NORMAL,2,0,0,0.0198,0.0447,0.0,0.0,5.60939
34.55,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3655,-2.04449,-1.5,-1.13955,-1.0,-1.0,0.0,86.34711,NORMAL,2,0,0,0.01738,0.0447,0.0,0.0,5.60939
34.7,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36551,-2.04446,-1.5,-1.19355,-1.0,-1.0,0.0,86.34336,NORMAL,2,0,0,0.00877,0.0447,0.0,0.0,5.60939
34.85,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36552,-2.04443,-1.5,-1.24755,-1.0,-1.0,0.0,86.33961,NORMAL,2,0,0,0.00553,0.0447,0.0,0.0,5.60939
35.0,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36552,-2.0444,-1.5,-1.30155,-1.0,-1.0,0.0,86.33586,NORMAL,2,0,0,0.00346,0.0447,0.0,0.0,5.60939
35.15,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36553,-2.04437,-1.5,-1.35555,-1.0,-1.0,0.0,86.33211,NORMAL,2,0,0,0.0063,0.0447,0.0,0.0,5.60939
35.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36554,-2.04434,-1.5,-1.40955,-1.0,-1.0,0.0,86.32836,NORMAL,2,0,0,0.01373,0.0447,0.0,0.0,5.60939
35.45,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36555,-2.04431,-1.5,-1.46355,-1.0,-1.0,0.0,86.32461,NORMAL,2,0,0,0.01574,0.0447,0.0,0.0,5.60939
35.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36555,-2.04428,-1.5,-1.51755,-1.0,-1.0,0.0,86.32086,NORMAL,2,0,0,0.00979,0.0447,0.0,0.0,5.60939
35.75,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36556,-2.04425,-1.5,-1.57155,-1.0,-1.0,0.0,86.31711,NORMAL,2,0,0,0.01378,0.0447,0.0,0.0,5.60939
35.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36557,-2.04422,-1.47892,-1.6,-1.0,-1.0,0.0,86.31336,NORMAL,2,0,0,0.00887,0.0447,0.0,0.0,5.60939
36.05,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36558,-2.04419,-1.42492,-1.6,-1.0,-1.0,0.0,86.30961,NORMAL,2,0,0,0.01752,0.0447,0.0,0.0,5.60939
36.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36558,-2.04416,-1.37092,-1.6,-1.0,-1.0,0.0,86.30586,NORMAL,2,0,0,0.01541,0.0447,0.0,0.0,5.60939
36.35,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36559,-2.04414,-1.31692,-1.6,-1.0,-1.0,0.0,86.30211,NORMAL,2,0,0,0.01849,0.0447,0.0,0.0,5.60939
36.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3656,-2.04411,-1.26292,-1.6,-1.0,-1.0,0.0,86.29836,NORMAL,2,0,0,0.01287,0.0447,0.0,0.0,5.60939
36.65,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36561,-2.04408,-1.20892,-1.6,-1.0,-1.0,0.0,86.29461,NORMAL,2,0,0,0.00854,0.0447,0.0,0.0,5.60939
36.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36561,-2.04405,-1.15492,-1.6,-1.0,-1.0,0.0,86.29086,NORMAL,2,0,0,0.01006,0.0447,0.0,0.0,5.60939
36.95,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36562,-2.04402,-1.10092,-1.6,-1.0,-1.0,0.0,86.28711,NORMAL,2,0,0,0.0051,0.0447,0.0,0.0,5.60939
37.1,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36563,-2.04399,-1.04692,-1.6,-1.0,-1.0,0.0,86.28336,NORMAL,2,0,0,0.01384,0.0447,0.0,0.0,5.60939
37.25,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36564,-2.04396,-0.99292,-1.6,-1.0,-1.0,0.0,86.27961,NORMAL,2,0,0,0.01989,0.0447,0.0,0.0,5.60939
37.4,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36564,-2.04393,-0.93892,-1.6,-1.0,-1.0,0.0,86.27586,NORMAL,2,0,0,0.01743,0.0447,0.0,0.0,5.60939
37.55,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36565,-2.0439,-0.88492,-1.6,-1.0,-1.0,0.0,86.27211,NORMAL,2,0,0,0.00275,0.0447,0.0,0.0,5.60939
37.7,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36566,-2.04387,-0.83092,-1.6,-1.0,-1.0,0.0,86.26836,NORMAL,2,0,0,0.00915,0.0447,0.0,0.0,5.60939
37.85,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36567,-2.04384,-0.77692,-1.6,-1.0,-1.0,0.0,86.26461,NORMAL,2,0,0,0.00977,0.0447,0.0,0.0,5.60939
38.0,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36567,-2.04381,-0.72292,-1.6,-1.0,-1.0,0.0,86.26086,NORMAL,2,0,0,0.01329,0.0447,0.0,0.0,5.60939
38.15,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36568,-2.04378,-0.66892,-1.6,-1.0,-1.0,0.0,86.25711,NORMAL,2,0,0,0.00741,0.0447,0.0,0.0,5.60939
38.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36569,-2.04375,-0.61492,-1.6,-1.0,-1.0,0.0,86.25336,NORMAL,2,0,0,0.00883,0.0447,0.0,0.0,5.60939
38.45,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3657,-2.04372,-0.56092,-1.6,-1.0,-1.0,0.0,86.24961,NORMAL,2,0,0,0.00498,0.0447,0.0,0.0,5.60939
38.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3657,-2.04369,-0.50692,-1.6,-1.0,-1.0,0.0,86.24586,NORMAL,2,0,0,0.00662,0.0447,0.0,0.0,5.60939
38.75,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36571,-2.04366,-0.45292,-1.6,-1.0,-1.0,0.0,86.24211,NORMAL,2,0,0,0.00814,0.0447,0.0,0.0,5.60939
38.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36572,-2.04363,-0.39883,-1.6,-1.0,-1.0,0.0,86.23836,NORMAL,2,0,0,0.00282,0.0447,0.0,0.0,5.60939
39.05,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36573,-2.0436,-0.34483,-1.6,-1.0,-1.0,0.0,86.23461,NORMAL,2,0,0,0.00614,0.0447,0.0,0.0,5.60939
39.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36573,-2.04357,-0.29083,-1.6,-1.0,-1.0,0.0,86.23086,NORMAL,2,0,0,0.00575,0.0447,0.0,0.0,5.60939
39.35,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36574,-2.04354,-0.23683,-1.6,-1.0,-1.0,0.0,86.22711,NORMAL,2,0,0,0.00617,0.0447,0.0,0.0,5.60939
39.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36575,-2.04351,-0.18283,-1.6,-1.0,-1.0,0.0,86.22336,NORMAL,2,0,0,0.01169,0.0447,0.0,0.0,5.60939
39.65,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36575,-2.04349,-0.12883,-1.6,-1.0,-1.0,0.0,86.21961,NORMAL,2,0,0,0.01357,0.0447,0.0,0.0,5.60939
39.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36576,-2.04346,-0.07483,-1.6,-1.0,-1.0,0.0,86.21586,NORMAL,2,0,0,0.01875,0.0447,0.0,0.0,5.60939
39.95,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36577,-2.04343,-0.02083,-1.6,-1.0,-1.0,0.0,86.21211,NORMAL,2,0,0,0.01561,0.0447,0.0,0.0,5.60939
40.1,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36578,-2.0434,0.03317,-1.6,-1.0,-1.0,0.0,86.20836,NORMAL,2,0,0,0.00251,0.0447,0.0,0.0,5.60939
40.25,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36578,-2.04337,0.08717,-1.6,-1.0,-1.0,0.0,86.20461,NORMAL,2,0,0,0.00108,0.0447,0.0,0.0,5.60939
40.4,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36579,-2.04334,0.14117,-1.6,-1.0,-1.0,0.0,86.20086,NORMAL,2,0,0,0.00613,0.0447,0.0,0.0,5.60939
40.55,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3658,-2.04331,0.19517,-1.6,-1.0,-1.0,0.0,86.19711,NORMAL,2,0,0,0.00386,0.0447,0.0,0.0,5.60939
40.7,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36581,-2.04328,0.24917,-1.6,-1.0,-1.0,0.0,86.19336,NORMAL,2,0,0,0.00866,0.0447,0.0,0.0,5.60939
40.85,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36581,-2.04325,0.30317,-1.6,-1.0,-1.0,0.0,86.18961,NORMAL,2,0,0,0.00252,0.0447,0.0,0.0,5.60939
41.0,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36582,-2.04322,0.35717,-1.6,-1.0,-1.0,0.0,86.18586,NORMAL,2,0,0,0.00583,0.0447,0.0,0.0,5.60939
41.15,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36583,-2.04319,0.41117,-1.6,-1.0,-1.0,0.0,86.18211,NORMAL,2,0,0,0.00889,0.0447,0.0,0.0,5.60939
41.3,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36584,-2.04316,0.46517,-1.6,-1.0,-1.0,0.0,86.17836,NORMAL,2,0,0,0.0089,0.0447,0.0,0.0,5.60939
41.45,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36584,-2.04314,0.51917,-1.6,-1.0,-1.0,0.0,86.17461,NORMAL,2,0,0,0.016,0.0447,0.0,0.0,5.60939
41.6,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36585,-2.04311,0.57317,-1.6,-1.0,-1.0,0.0,86.17086,NORMAL,2,0,0,0.00172,0.0447,0.0,0.0,5.60939
41.75,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36586,-2.04308,0.62717,-1.6,-1.0,-1.0,0.0,86.16711,NORMAL,2,0,0,0.008,0.0447,0.0,0.0,5.60939
41.9,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36586,-2.04305,0.68117,-1.6,-1.0,-1.0,0.0,86.16336,NORMAL,2,0,0,0.00423,0.0447,0.0,0.0,5.60939
42.05,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36587,-2.04302,0.73517,-1.6,-1.0,-1.0,0.0,86.15961,NORMAL,2,0,0,0.00321,0.0447,0.0,0.0,5.60939
42.2,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36588,-2.04299,0.78917,-1.6,-1.0,-1.0,0.0,86.15586,NORMAL,2,0,0,0.00614,0.0447,0.0,0.0,5.60939
42.35,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36589,-2.04296,0.84156,-1.58426,-1.0,-1.0,0.0,86.15211,NORMAL,2,0,0,0.00483,0.0447,0.0,0.0,5.60939
42.5,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36589,-2.04293,0.89205,-1.56513,-1.0,-1.0,0.0,86.14836,NORMAL,2,0,0,0.00702,0.0447,0.0,0.0,5.60939
42.65,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.3659,-2.0429,0.94255,-1.546,-1.0,-1.0,0.0,86.14461,NORMAL,2,0,0,0.00136,0.0447,0.0,0.0,5.60939
42.8,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36591,-2.04287,0.99305,-1.52687,-1.0,-1.0,0.0,86.14086,NORMAL,2,0,0,0.00717,0.0447,0.0,0.0,5.60939
42.95,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36592,-2.04285,1.04355,-1.50775,-1.0,-1.0,0.0,86.13711,NORMAL,2,0,0,0.01925,0.0447,0.0,0.0,5.60939
43.1,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36592,-2.04282,1.09405,-1.48862,-1.0,-1.0,0.0,86.13336,NORMAL,2,0,0,0.0173,0.0447,0.0,0.0,5.60939
43.25,PI,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,T2,TRANSIT_TO_WS2,-1.36593,-2.04279,1.14455,-1.46949,-1.0,-1.0,0.0,86.12961,NORMAL,2,0,0,0.01256,0.0447,0.0,0.0,5.60939
