t,mode,task_id,task_state,motion_mode,active_tool,b1_station,robot_x,robot_y,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,pose_error,kalman_covariance,control_v,control_w,control_tv
2.4,PID,task1,TO_PICKUP_T1,AVOIDING,T1,WS1,-0.79816,-2.00528,-2.12,1.1,0.84642,0.56114,0.00162,94.82296,NORMAL,0,0,0,0.05867,0.01701,0.41095,0.24644,1.30474
2.55,PID,task1,TO_PICKUP_T1,AVOIDING,T1,WS1,-0.85134,-2.03005,-2.12,1.1,0.78787,0.58267,0.00065,94.74365,NORMAL,0,0,0,0.07473,0.01737,0.37995,0.19281,1.34974
2.7,PID,task1,TO_PICKUP_T1,AVOIDING,T1,WS1,-0.89745,-2.05311,-2.12,1.1,0.73454,0.60415,0.00012,94.67188,NORMAL,0,0,0,0.05712,0.01947,0.3206,0.18238,1.41218
2.85,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-0.93723,-2.07427,-2.12,1.1,0.68812,0.6239,0.0,94.60891,NORMAL,0,0,0,0.03472,0.01947,0.27349,0.20243,1.47047
3.0,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-0.97107,-2.09333,-2.12,1.1,0.64863,0.64112,0.0,94.55499,NORMAL,0,0,0,0.04226,0.02012,0.25211,0.14711,1.50961
3.15,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-1.00131,-2.11167,-2.12,1.1,0.61228,0.65866,0.0,94.50506,NORMAL,0,0,0,0.05383,0.02047,0.22303,0.08253,1.55483
3.3,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-1.02863,-2.12888,-2.12,1.1,0.57967,0.67645,0.0,94.46004,NORMAL,0,0,0,0.06453,0.02108,0.20998,0.09257,1.58534
3.45,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-1.05206,-2.144,-2.12,1.1,0.55007,0.69401,0.0,94.41889,NORMAL,0,0,0,0.0518,0.02176,0.16883,0.08726,1.64239
3.6,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-1.0729,-2.15752,-2.12,1.1,0.52468,0.70983,0.0,94.383,NORMAL,0,0,0,0.0496,0.02225,0.15301,0.10038,1.68164
3.75,PID,task1,TO_PICKUP_T1,ROUTE,T1,WS1,-1.09049,-2.16901,-2.12,1.1,0.50315,0.72361,0.0,94.35192,NORMAL,0,0,0,0.04363,0.02284,0.13879,0.08222,1.72381
3.9,PID,task1,PICKUP_T1,MANIPULATING,T1,WS1,-1.09531,-2.17182,-2.12,1.1,-1.0,-1.0,0.0,94.33935,NORMAL,0,0,0,0.04432,0.02601,0.0,0.0,1.88315
4.05,PID,task1,PICKUP_T1,MANIPULATING,T1,WS1,-1.09529,-2.17174,-2.12,1.1,-1.0,-1.0,0.0,94.3356,NORMAL,0,0,0,0.02366,0.03281,0.0,0.0,1.88315
4.2,PID,task1,PICKUP_T1,MANIPULATING,T1,WS1,-1.09526,-2.1717,-2.12,1.1,-1.0,-1.0,0.0,94.33185,NORMAL,0,0,0,0.01609,0.03714,0.0,0.0,1.88315
4.35,PID,task1,PICKUP_T1,MANIPULATING,T1,WS1,-1.09522,-2.17167,-2.12,1.1,-1.0,-1.0,0.0,94.3281,NORMAL,0,0,0,0.0114,0.03989,0.0,0.0,1.88315
4.5,PID,task1,PICKUP_T1,MANIPULATING,T1,WS1,-1.09518,-2.17164,-2.12,1.1,-1.0,-1.0,0.0,94.32435,NORMAL,0,0,0,0.00761,0.04164,0.0,0.0,1.88315
4.65,PID,task1,PICKUP_T1,MANIPULATING,T1,WS1,-1.09514,-2.1716,-2.12,1.1,-1.0,-1.0,0.0,94.3206,NORMAL,0,0,0,0.00139,0.04275,0.0,0.0,1.88315
4.8,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.09425,-2.17158,-2.12,1.1,3.42831,0.73148,0.0,94.31528,NORMAL,0,0,0,0.01455,0.02423,0.0,-1.18483,2.17936
4.95,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.09082,-2.17217,-2.12,1.1,3.42932,0.73328,0.0,94.30494,NORMAL,0,0,0,0.01452,0.02344,0.0,-1.31557,2.21204
5.1,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.08752,-2.17734,-2.12,1.1,3.43348,0.74353,0.0,94.29427,NORMAL,0,0,0,0.00314,0.02362,0.0,-1.31985,2.21311
5.25,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.08562,-2.18479,-2.12,1.1,3.44141,0.78145,0.0,94.2814,NORMAL,0,0,0,0.00908,0.0246,0.05881,-1.32,2.27196
5.4,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.09351,-2.19334,-2.12,1.1,3.44808,0.78817,0.0,94.25859,NORMAL,0,0,0,0.00825,0.02503,0.06963,-1.32,2.28278
5.55,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.10649,-2.20001,-2.12,1.1,3.45226,0.81403,0.0,94.23482,NORMAL,0,0,0,0.0118,0.02505,0.39639,-1.32,2.60954
5.7,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.13995,-2.20033,-2.12,1.1,3.44842,0.82826,0.0,94.13467,NORMAL,0,0,0,0.01178,0.02403,0.54497,-1.32,2.75812
5.85,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.20395,-2.1793,-2.12,1.1,3.42175,0.81565,0.0,94.02131,NORMAL,0,0,0,0.01515,0.02486,0.54984,-1.32,2.76298
6.0,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.27214,-2.13873,-2.12,1.1,3.36806,0.7953,0.0,93.90783,NORMAL,0,0,0,0.0186,0.02474,0.54999,-1.10172,2.81771
6.15,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.33234,-2.08682,-2.12,1.1,3.3055,0.80146,0.0,93.79563,NORMAL,0,0,0,0.01317,0.0243,0.55,-0.881,2.8729
6.3,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.38487,-2.02618,-2.12,1.1,3.23605,0.80785,0.0,93.68451,NORMAL,0,0,0,0.01271,0.02428,0.55,-0.69831,2.91857
6.45,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.43046,-1.95958,-2.12,1.1,3.16207,0.92194,0.0,93.57424,NORMAL,0,0,0,0.01712,0.02454,0.55,-0.55799,2.95365
6.6,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.46993,-1.8887,-2.12,1.1,3.08506,0.89378,0.0,93.4647,NORMAL,0,0,0,0.01689,0.03112,0.55,-0.4098,2.9907
6.75,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.5044,-1.81502,-2.12,1.1,3.00622,0.87248,0.0,93.35578,NORMAL,0,0,0,0.01353,0.03535,0.55,-0.32931,3.01082
6.9,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.53491,-1.73938,-2.12,1.1,2.92614,0.86407,0.0,93.24728,NORMAL,0,0,0,0.00908,0.03815,0.55,-0.27146,3.02529
7.05,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.56203,-1.66221,-2.12,1.1,2.84538,0.61453,8e-05,93.13913,NORMAL,0,0,0,0.02663,0.01996,0.55,-0.18349,3.04728
7.2,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.58673,-1.58406,-2.12,1.1,2.76408,0.60389,0.00068,93.03136,NORMAL,0,0,0,0.04537,0.01872,0.55,-0.15949,3.05328
7.35,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.60953,-1.50528,-2.12,1.1,2.68238,0.60165,0.00088,92.92369,NORMAL,0,0,0,0.03322,0.01905,0.55,-0.14495,3.05691
7.5,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.63055,-1.42588,-2.12,1.1,2.60044,0.60831,0.00036,92.81615,NORMAL,0,0,0,0.00505,0.01687,0.55,-0.09338,3.0698
7.65,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.65029,-1.34605,-2.12,1.1,2.51846,0.60396,0.00012,92.7088,NORMAL,0,0,0,0.01106,0.01716,0.55,-0.06616,3.07869
7.8,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.66908,-1.26587,-2.12,1.1,2.43619,0.6038,0.00012,92.60156,NORMAL,0,0,0,0.00984,0.01767,0.55,-0.04926,3.09407
7.95,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.68715,-1.1855,-2.12,1.1,2.35397,0.61329,2e-05,92.49444,NORMAL,0,0,0,0.01675,0.00781,0.55,-0.01135,3.10722
8.1,PID,task1,TO_WS1_DELIVER_T1,ROUTE,T1,WS1,-1.70473,-1.10502,-2.12,1.1,2.27159,0.63061,0.0,92.38742,NORMAL,0,0,0,0.02324,0.00777,0.55,0.00977,3.12631
8.2,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.71629,-1.05127,-2.12,1.1,2.21667,0.61914,0.0,92.31614,NORMAL,0,0,0,0.04862,0.0074,0.55,-0.00343,3.1296
8.3,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.7279,-0.99746,-2.12,1.1,2.16165,0.57669,0.00488,92.24487,NORMAL,0,0,0,0.05663,0.00737,0.55,0.01597,3.13446
8.4,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.73954,-0.94373,-2.12,1.1,2.10664,0.53648,0.01814,92.17357,NORMAL,0,0,0,0.06136,0.00734,0.55,0.0031,3.13767
8.5,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.75135,-0.89012,-2.12,1.1,2.05175,0.49909,0.03803,92.1023,NORMAL,0,0,0,0.04999,0.00732,0.55,-0.08176,3.15889
8.6,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.763,-0.83657,-2.12,1.1,1.99692,0.46554,0.06207,92.03077,NORMAL,0,0,0,0.05503,0.0073,0.55,-0.07163,3.16142
8.7,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.77414,-0.78284,-2.12,1.1,1.94209,0.43693,0.08718,91.95929,NORMAL,0,0,0,0.04704,0.00728,0.55,-0.05646,3.16521
8.8,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.785,-0.72905,-2.12,1.1,1.88726,0.4219,0.10209,91.88786,NORMAL,0,0,0,0.05329,0.00726,0.55,-0.06878,3.17216
8.9,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.79556,-0.67522,-2.12,1.1,1.83238,0.40051,0.12533,91.81638,NORMAL,0,0,0,0.06053,0.00725,0.55,-0.06768,3.17573
9.0,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.80606,-0.6217,-2.12,1.1,1.77766,0.36713,0.16634,91.74471,NORMAL,0,0,0,0.05771,0.00754,0.55,-0.31119,3.23661
9.1,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.81563,-0.56816,-2.12,1.1,1.72322,0.34538,0.19619,91.67245,NORMAL,0,0,0,0.02754,0.00751,0.55,-0.21639,3.26031
9.2,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.82344,-0.51406,-2.12,1.1,1.66871,0.34185,0.20127,91.60053,NORMAL,0,0,0,0.04748,0.0075,0.55,-0.1462,3.27786
9.3,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.8302,-0.45974,-2.12,1.1,1.61409,0.31222,0.24643,91.52883,NORMAL,0,0,0,0.07697,0.0075,0.55,-0.16142,3.30097
9.4,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.83643,-0.40541,-2.12,1.1,1.55956,0.30583,0.25677,91.457,NORMAL,0,0,0,0.10426,0.00748,0.55,-0.12139,3.31495
9.5,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.842,-0.35121,-2.12,1.1,1.50498,0.30145,0.26398,91.38518,NORMAL,0,0,0,0.07736,0.00875,0.55,-0.2693,3.35193
9.6,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.8465,-0.29701,-2.12,1.1,1.4509,0.29888,0.26826,91.31298,NORMAL,0,0,0,0.05211,0.00947,0.55,-0.26554,3.35396
9.7,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.84943,-0.24266,-2.12,1.1,1.39696,0.29794,0.26983,91.24077,NORMAL,0,0,0,0.04301,0.01002,0.55,-0.25528,3.36429
9.8,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.85068,-0.18804,-2.12,1.1,1.3431,0.29835,0.26914,91.16874,NORMAL,0,0,0,0.04979,0.01025,0.55,-0.17016,3.38557
9.9,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.85076,-0.13337,-2.12,1.1,1.28947,0.29733,0.26712,91.09689,NORMAL,0,0,0,0.05676,0.00876,0.55,-0.13826,3.39407
10.0,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.85001,-0.07868,-2.12,1.1,1.23609,0.29623,0.26408,91.02516,NORMAL,0,0,0,0.06693,0.00733,0.55,-0.13006,3.39612
10.1,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.84855,-0.02391,-2.12,1.1,1.18299,0.29602,0.26,90.95348,NORMAL,0,0,0,0.06994,0.00732,0.55,-0.10299,3.40289
10.2,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.84637,0.03099,-2.12,1.1,1.13013,0.29694,0.25543,90.88196,NORMAL,0,0,0,0.08259,0.00736,0.55,-0.01634,3.42455
10.3,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.84379,0.08536,-2.12,1.1,1.07764,0.29928,0.25124,90.81083,NORMAL,0,0,0,0.09085,0.00754,0.54035,0.02569,3.44471
10.4,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.84133,0.13673,-2.12,1.1,1.027,0.30217,0.24764,90.74189,NORMAL,0,0,0,0.08225,0.00786,0.50162,0.0458,3.48846
10.5,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.83922,0.18453,-2.12,1.1,0.98012,0.30508,0.24504,90.67766,NORMAL,0,0,0,0.08584,0.00802,0.46944,0.07966,3.53356
10.6,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.8374,0.22839,-2.12,1.1,0.93623,0.30792,0.24347,90.61704,NORMAL,0,0,0,0.04759,0.00761,0.40217,0.13432,3.61449
10.7,PID,task1,TO_WS1_DELIVER_T1,AVOIDING,T1,WS1,-1.83617,0.26738,-2.12,1.1,0.89803,0.31064,0.2429,90.56442,NORMAL,0,0,0,0.04458,0.00736,0.38185,0.14359,3.65493
10.8,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83495,0.29704,-2.12,1.1,-1.0,-1.0,0.0,90.5378,NORMAL,0,0,0,0.07009,0.00739,0.0,0.0,4.07269
10.9,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83395,0.30953,-2.12,1.1,-1.0,-1.0,0.0,90.5353,NORMAL,0,0,0,0.05675,0.01712,0.0,0.0,4.07269
11.0,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83355,0.31026,-2.12,1.1,-1.0,-1.0,0.0,90.5328,NORMAL,0,0,0,0.04062,0.0243,0.0,0.0,4.07269
11.1,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83354,0.31022,-2.12,1.1,-1.0,-1.0,0.0,90.5303,NORMAL,0,0,0,0.02852,0.02961,0.0,0.0,4.07269
11.2,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83354,0.3102,-2.12,1.1,-1.0,-1.0,0.0,90.5278,NORMAL,0,0,0,0.01494,0.03354,0.0,0.0,4.07269
11.3,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83353,0.31018,-2.12,1.1,-1.0,-1.0,0.0,90.5253,NORMAL,0,0,0,0.00191,0.03645,0.0,0.0,4.07269
11.4,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83353,0.31016,-2.12,1.1,-1.0,-1.0,0.0,90.5228,NORMAL,0,0,0,0.00916,0.0386,0.0,0.0,4.07269
11.5,PID,task1,DELIVER_T1_WS1,MANIPULATING,T1,WS1,-1.83352,0.31013,-2.12,1.1,-1.0,-1.0,0.0,90.5203,NORMAL,0,0,0,0.01445,0.04019,0.0,0.0,4.07269
11.6,PID,task1,WAIT_B1_WORK_T1,MANIPULATING,T1,WS1,-1.83351,0.31011,-2.12,1.1,-1.0,-1.0,0.0,90.5178,NORMAL,1,0,0,0.01722,0.04136,0.0,0.0,4.07269
11.7,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.8335,0.31009,-2.12,1.1,-1.0,-1.0,0.0,90.5153,NORMAL,1,0,0,0.02532,0.04223,0.0,0.0,4.07269
11.8,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.8335,0.31007,-2.12,1.1,-1.0,-1.0,0.0,90.5128,NORMAL,1,0,0,0.01059,0.04287,0.0,0.0,4.07269
11.9,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83349,0.31004,-2.12,1.1,-1.0,-1.0,0.0,90.5103,NORMAL,1,0,0,0.01705,0.04335,0.0,0.0,4.07269
12.0,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83348,0.31002,-2.12,1.1,-1.0,-1.0,0.0,90.5078,NORMAL,1,0,0,0.00239,0.0437,0.0,0.0,4.07269
12.1,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83348,0.31,-2.12,1.1,-1.0,-1.0,0.0,90.5053,NORMAL,1,0,0,0.01491,0.04396,0.0,0.0,4.07269
12.2,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83347,0.30998,-2.12,1.1,-1.0,-1.0,0.0,90.5028,NORMAL,1,0,0,0.00868,0.04415,0.0,0.0,4.07269
12.3,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83346,0.30995,-2.12,1.1,-1.0,-1.0,0.0,90.5003,NORMAL,1,0,0,0.00903,0.0443,0.0,0.0,4.07269
12.4,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83346,0.30993,-2.12,1.1,-1.0,-1.0,0.0,90.4978,NORMAL,1,0,0,0.01158,0.0444,0.0,0.0,4.07269
12.5,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83345,0.30991,-2.12,1.1,-1.0,-1.0,0.0,90.4953,NORMAL,1,0,0,0.00973,0.04448,0.0,0.0,4.07269
12.6,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83344,0.30989,-2.12,1.1,-1.0,-1.0,0.0,90.4928,NORMAL,1,0,0,0.01303,0.04454,0.0,0.0,4.07269
12.7,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83344,0.30986,-2.12,1.1,-1.0,-1.0,0.0,90.4903,NORMAL,1,0,0,0.00718,0.04458,0.0,0.0,4.07269
12.8,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83343,0.30984,-2.12,1.1,-1.0,-1.0,0.0,90.4878,NORMAL,1,0,0,0.00808,0.04461,0.0,0.0,4.07269
12.9,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83342,0.30982,-2.12,1.1,-1.0,-1.0,0.0,90.4853,NORMAL,1,0,0,0.01113,0.04463,0.0,0.0,4.07269
13.0,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83342,0.3098,-2.12,1.1,-1.0,-1.0,0.0,90.4828,NORMAL,1,0,0,0.01092,0.04465,0.0,0.0,4.07269
13.1,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83341,0.30977,-2.12,1.1,-1.0,-1.0,0.0,90.4803,NORMAL,1,0,0,0.00745,0.04466,0.0,0.0,4.07269
13.2,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.8334,0.30975,-2.12,1.1,-1.0,-1.0,0.0,90.4778,NORMAL,1,0,0,0.01194,0.04467,0.0,0.0,4.07269
13.3,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.8334,0.30972,-2.12,1.1,-1.0,-1.0,0.0,90.4753,NORMAL,1,0,0,0.00984,0.04468,0.0,0.0,4.07269
13.4,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83339,0.3097,-2.12,1.1,-1.0,-1.0,0.0,90.4728,NORMAL,1,0,0,0.009,0.04469,0.0,0.0,4.07269
13.5,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83338,0.30968,-2.12,1.1,-1.0,-1.0,0.0,90.4703,NORMAL,1,0,0,0.01396,0.04469,0.0,0.0,4.07269
13.6,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83338,0.30966,-2.12,1.1,-1.0,-1.0,0.0,90.4678,NORMAL,1,0,0,0.02079,0.04469,0.0,0.0,4.07269
13.7,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83337,0.30963,-2.12,1.1,-1.0,-1.0,0.0,90.4653,NORMAL,1,0,0,0.01538,0.04469,0.0,0.0,4.07269
13.8,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83336,0.30961,-2.12,1.1,-1.0,-1.0,0.0,90.4628,NORMAL,1,0,0,0.01132,0.0447,0.0,0.0,4.07269
13.9,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83336,0.30959,-2.12,1.1,-1.0,-1.0,0.0,90.4603,NORMAL,1,0,0,0.01004,0.0447,0.0,0.0,4.07269
14.0,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83335,0.30957,-2.12,1.1,-1.0,-1.0,0.0,90.4578,NORMAL,1,0,0,0.00681,0.0447,0.0,0.0,4.07269
14.1,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83334,0.30954,-2.12,1.1,-1.0,-1.0,0.0,90.4553,NORMAL,1,0,0,0.00616,0.0447,0.0,0.0,4.07269
14.2,PID,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.83334,0.30952,-2.12,1.1,-1.0,-1.0,0.0,90.4528,NORMAL,1,0,0,0.0068,0.0447,0.0,0.0,4.07269
